section,station,latitude,longitude,year,month,day,event_id,integrated_chlorophyll_0_100,integrated_nitrate_0_50,integrated_nitrate_50_150,integrated_phosphate_0_50,integrated_phosphate_50_150,integrated_silicate_0_50,integrated_silicate_50_150
LL,LL9,43.4705,-57.526329999999994,2002,10,26,18HU02064_2002064177,26.704,20.6045,949.2716666666668,12.256,78.755,35.196,515.2883333333334
LL,LL3,45.49416,-59.521829999999994,2003,4,17,18HU03005_2003005065,1140.42,7.8025,766.0070000000001,21.490000000000002,89.77,12.795000000000002,749.6279999999999
LL,LL4,45.159659999999995,-59.17666,2003,4,17,18HU03005_2003005063,900.3449999999999,67.66,396.175,30.1425,50.001,50.605000000000004,395.82300000000004
LL,LL5,44.816159999999996,-58.854000000000006,2003,4,16,18HU03005_2003005058,611.4605000000001,106.088,818.605,32.3055,97.44500000000002,90.03800000000001,735.4250000000001
LL,LL6,44.4765,-58.509,2003,4,16,18HU03005_2003005055,588.07,16.305,8.386000000000001,22.3025,7.62,0,0
LL,LL7,44.130829999999996,-58.167159999999996,2003,4,16,18HU03005_2003005050,547.615,120.10000000000001,866.925,29.112499999999997,88.98833333333334,125.1375,758.5600000000001
LL,LL8,43.7785,-57.83716,2003,4,16,18HU03005_2003005052,664.5825,103.93750000000001,818.4116666666666,27.3625,87.23666666666668,98.97999999999999,593.2
LL,LL9,43.429,-57.61183,2003,4,17,18HU03005_2003005071,423.75999999999993,143.20000000000002,984.8750000000001,29.6475,92.08500000000001,122.875,703.37
LL,LL1,45.82608,-59.85154,2004,4,29,18HU04009_2004009126,363.3919820837487,129.92714710624418,257.48203849694625,28.881738807082947,29.204487025419546,161.80814428704565,243.526830344061
LL,LL2,45.664159999999995,-59.701879999999996,2004,4,29,18HU04009_2004009124,366.8649040559611,35.12558511627908,727.2316548837209,20.036408372093025,80.73846662790697,43.3238634883721,752.4382265116278
LL,LL3,45.491949999999996,-59.516819999999996,2004,4,29,18HU04009_2004009117,446.7077700807673,23.642067368421053,648.698737631579,19.709552807017545,81.20498719298246,40.65789879385965,639.3333912061403
LL,LL4,45.15804,-59.174749999999996,2004,4,29,18HU04009_2004009115,621.0044796418979,17.227597519616385,325.09164004885594,21.04677131211857,42.617677303219224,48.34647012641675,260.6647291279959
LL,LL5,44.817479999999996,-58.845439999999996,2004,4,29,18HU04009_2004009109,393.66359,5.378976360759493,45.451898639240504,20.399557879746837,49.14936712025317,38.978722223101265,92.99525277689872
LL,LL6,44.47325,-58.49836,2004,4,29,18HU04009_2004009108,474.70667260775866,23.611066481607626,34.10896153832771,23.31577799386921,8.972719565398032,49.521404134877386,29.191156843032097
LL,LL7,44.13854,-58.18944,2004,4,28,18HU04009_2004009102,288.61334735706583,61.09241468750001,690.2709046268858,30.25,NA,58.509193707386366,509.3916244473637
LL,LL8,43.80646,-57.83698,2004,4,28,18HU04009_2004009098,344.83050502008035,62.88792682119206,909.755372587171,NA,NA,57.02590572847683,624.620476303757
LL,LL9,43.47517,-57.523669999999996,2004,4,28,18HU04009_2004009094,279.36963,47.996382592592596,903.610189044687,21.790795833333338,91.90774936685227,42.92650138888889,716.6560962837879
LL,LL1,45.82333,-59.852500000000006,2004,10,25,18HU04055_2004055079,26.37856,49.147010166051665,261.69888983394833,18.934512177121775,30.78510282287823,139.72455898523987,256.56193601476014
LL,LL2,45.66083,-59.69866,2004,10,25,18HU04055_2004055077,25.125940297946922,74.71095989000915,810.3943951099909,21.825284298808434,87.77828570119156,165.58268643904674,723.6266985609532
LL,LL3,45.49133,-59.51466,2004,10,24,18HU04055_2004055073,36.00927209391472,80.92429501489572,967.449773571913,22.976822780536246,100.78062350459523,180.46712558093347,951.3486486450411
LL,LL4,45.152159999999995,-59.17483,2004,10,24,18HU04055_2004055070,22.847890000000003,53.973784094558425,405.70217590544155,20.490191668153432,49.52507833184657,133.89375157448708,418.3020634255129
LL,LL5,44.81733,-58.852500000000006,2004,10,24,18HU04055_2004055063,26.76689,90.26195339269407,928.8160518770154,24.757001630136987,103.51120888853521,119.90275163470321,917.3391545893631
LL,LL6,44.47616,-58.51533,2004,10,24,18HU04055_2004055059,36.05528,157.71268258620688,129.0443224137931,30.451475735027223,16.079144264972776,191.3907926860254,130.9809273139746
LL,LL7,44.1165,-58.198829999999994,2004,10,24,18HU04055_2004055055,26.294420610339873,88.77475605263157,1084.4229180620146,22.33002592797784,112.86166284453117,102.39039363804247,960.769974333146
LL,LL8,43.7825,-57.838,2004,10,23,18HU04055_2004055052,25.778135583695125,46.854795821782176,1049.4130522494454,17.245259217821783,96.60345191558748,95.64039097029703,721.5237219880253
LL,LL9,43.472829999999995,-57.52916,2004,10,23,18HU04055_2004055047,29.01155645635264,50.73751932432432,881.6540368334418,15.296422698198198,93.18688109919275,110.53365055855856,765.0488936403815
LL,LL1,45.8194,-59.835,2005,4,7,18NE05004_2005004076,361.91769999999997,83.1709093457944,195.25802565420562,26.972730700934584,27.21852429906542,76.49784121495327,198.87430378504672
LL,LL2,45.64566,-59.686,2005,4,7,18NE05004_2005004073,525.62022,21.391253999999996,645.3310518907563,23.414723000000002,79.28887607563026,37.911196333333336,682.7121440592238
LL,LL3,45.494,-59.514829999999996,2005,4,7,18NE05004_2005004068,596.7945260526317,29.150348536585366,669.8128814634147,24.255199146341464,80.95424085365855,30.486778780487803,689.8175962195122
LL,LL4,45.1565,-59.17866,2005,4,7,18NE05004_2005004065,596.8564450000001,14.376465650406505,231.76550934959354,22.46021365853659,37.17260134146341,26.303904634146345,238.08954036585365
LL,LL5,44.811659999999996,-58.84466,2005,4,7,18NE05004_2005004062,454.38111000000004,51.204870671563484,707.3192955807795,24.573400272822663,85.81541119654699,61.94423474291711,750.7556125309312
LL,LL6,44.4615,-58.49516,2005,4,7,18NE05004_2005004059,356.286515,88.51383235459663,43.11936764540338,24.786391951219514,9.709873048780487,84.78071354596624,33.26488145403377
LL,LL7,44.11716,-58.17566,2005,4,6,18NE05004_2005004056,322.6588800852411,92.7878170301095,779.5072444807846,24.69624215784672,77.81935423414212,96.56155479014599,611.8502111600998
LL,LL8,43.78733,-57.835,2005,4,6,18NE05004_2005004054,130.46365999999998,48.73015340143003,922.8275993000814,19.977639412665987,81.71282107222066,41.59591645556691,550.8250293378841
LL,LL1,45.8305,-59.85116,2005,10,20,18HU05055_2005055031,25.652102222222226,175.95825782628677,224.11599689593547,34.90776129595588,34.015755092933006,206.66693215073528,228.24257729370913
LL,LL2,45.660329999999995,-59.698829999999994,2005,10,20,18HU05055_2005055034,34.232829388489215,59.16113630801688,650.0870436919831,20.74830364451477,89.36118635548523,82.47632008438819,547.5461199156118
LL,LL3,45.490500000000004,-59.52166,2005,10,20,18HU05055_2005055039,32.81669490254133,81.2856328229665,838.9855471770334,24.406867124401913,104.76593287559808,115.00674318660288,814.3932018133971
LL,LL4,45.159,-59.179,2005,10,20,18HU05055_2005055042,22.57316128088426,135.60630843718596,460.42377299974515,30.368200090452262,59.245932388958224,170.98925809045227,547.6764899893051
LL,LL5,44.822,-58.84766,2005,10,20,18HU05055_2005055047,22.60766,89.02778735294117,872.7518354480512,25.651124075630253,111.62901732421305,125.94210512605044,930.6182546258431
LL,LL6,44.480000000000004,-58.510659999999994,2005,10,21,18HU05055_2005055052,24.86996,74.19343679037522,79.6321132096248,23.944262667210438,14.71042233278956,116.26944328303426,98.74468671696576
LL,LL7,44.13133,-58.1785,2005,10,21,18HU05055_2005055055,25.248895,63.54045195671776,1139.7968186241021,21.36220892696123,119.71080773596532,75.41351647430116,988.3149665957933
LL,LL8,43.78033,-57.83016,2005,10,21,18HU05055_2005055061,32.38690944636678,26.526508951456314,1046.5610037054012,15.006808514563106,95.69725218392195,60.483086373786406,624.8597710873345
LL,LL9,43.471000000000004,-57.524159999999995,2005,10,22,18HU05055_2005055064,26.204064105000004,18.225844518013634,790.0626906579255,9.2822294547224935,89.5643026256389,36.13096719084713,562.98240230035594
LL,LL1,45.82983,-59.848659999999995,2006,4,27,18HU06008_2006008082,27.0605,52.538,248.88300000000004,23.558999999999997,31.884,35.002500000000005,221.90800000000002
LL,LL2,45.660000000000004,-59.69916,2006,4,27,18HU06008_2006008077,13.286290476190478,57.2604,822.4615000000001,24.347900000000003,87.33650000000002,34.1906,759.1750000000001
LL,LL3,45.490829999999995,-59.512829999999994,2006,4,27,18HU06008_2006008075,12.401000000000002,68.49725000000001,755.833,24.90325,84.836,48.646,720.4325
LL,LL4,45.159659999999995,-59.17966,2006,4,27,18HU06008_2006008072,153.48,66.04350000000001,346.5115,24.01925,47.00000000000001,58.28975,329.4085
LL,LL5,44.81966,-58.849000000000004,2006,4,27,18HU06008_2006008071,155.1449,88.96340000000001,780.3578846153848,25.075950000000002,81.45288461538462,85.07855,748.2909615384616
LL,LL6,44.47983,-58.508829999999996,2006,4,27,18HU06008_2006008068,383.9664,44.766000000000005,24.314,23.6338,8.72,45.419650000000004,21.082000000000004
LL,LL7,44.12766,-58.181329999999996,2006,4,26,18HU06008_2006008067,398.78575000000006,52.77125,1069.0933046357618,23.001250000000002,94.9316523178808,58.388000000000005,784.4390761589405
LL,LL8,43.77983,-57.83166,2006,4,26,18HU06008_2006008062,76.0425,61.4832,1242.9880566666666,21.651400000000002,95.90272666666667,98.70270000000002,719.11814
LL,LL1,45.81666,-59.83333,2006,10,17,18HU06052_2006052138,32.83859,97.7035918693918,272.32059484375554,21.20809818045862,32.67396268806727,144.3296000897308,287.69473261943256
LL,LL2,45.65,-59.7,2006,10,17,18HU06052_2006052131,37.23902228523967,98.73100329896909,921.1907317010309,21.75853826804124,96.31671673195876,135.89001661855673,867.2631483814433
LL,LL3,45.483329999999995,-59.516659999999995,2006,10,17,18HU06052_2006052129,24.99990604878049,93.27071266041459,1046.0603323395853,20.364158307008882,106.94000669299112,122.91003323790721,1095.6530867620927
LL,LL4,45.15,-59.16683,2006,10,17,18HU06052_2006052124,20.962719999999994,118.4868138723206,498.1244311276794,22.23704625815471,55.161368741845294,148.30980239049393,529.317927609506
LL,LL5,44.81666,-58.85,2006,10,17,18HU06052_2006052123,19.940725,145.01933307446808,1041.021215801283,26.490206723404256,111.64652522367852,168.95112443617023,1047.8024260464817
LL,LL6,44.46666,-58.500159999999994,2006,10,17,18HU06052_2006052118,18.810545,125.95248279342721,112.15715720657278,25.613915873239435,14.795619126760565,166.6981180140845,111.7062469859155
LL,LL7,44.116659999999996,-58.18333,2006,10,15,18HU06052_2006052098,25.963077437858512,69.59698096256686,1116.304787956134,19.632747798573977,91.25953317076232,102.74956824420678,674.4586706452425
LL,LL8,43.766659999999995,-57.81666,2006,10,15,18HU06052_2006052104,31.297605000000008,74.52651390086207,1296.7898663838957,18.33998778448276,102.62351490894693,94.3610805301724,720.8282579870324
LL,LL9,43.45,-57.516659999999995,2006,10,15,18HU06052_2006052108,38.07248,20.794949959349594,1155.8974223670211,13.77780593495935,96.05153845453724,114.75833034552845,660.2469987685332
LL,LL1,45.81666,-59.85,2007,4,14,18HU07001_2007001093,899.1551521022147,36.57811984509466,66.45772688914725,33.42399249569707,27.862808110776523,86.95699903184166,97.27427549797096
LL,LL2,45.65,-59.7,2007,4,14,18HU07001_2007001091,698.6801460360995,61.47019063017479,493.01127936982516,35.08292890064398,100.08016109935603,113.88658797148113,588.8929020285188
LL,LL3,45.483329999999995,-59.516659999999995,2007,4,14,18HU07001_2007001089,740.3811406528579,31.532816857142862,740.4513231428572,23.72113614285714,89.39092385714287,54.57318385714286,820.0349911428572
LL,LL4,45.15,-59.1835,2007,4,13,18HU07001_2007001087,839.5666400000001,47.43876216528163,279.20202783471836,25.78088427516159,41.15365072483841,74.99770096491228,300.1607390350877
LL,LL5,44.81666,-58.85,2007,4,13,18HU07001_2007001085,872.153605,41.85205070200573,551.8684142979943,22.874773825214902,76.7893461747851,25.982045888252152,552.6210391117479
LL,LL6,44.38333,-58.500159999999994,2007,4,13,18HU07001_2007001083,446.7988400000001,61.320057025440306,21.80618297455969,25.554422084148726,7.934977915851272,49.27489831702544,14.89164668297456
LL,LL7,44.116659999999996,-58.16683,2007,4,13,18HU07001_2007001079,411.71560979198006,109.13945984984986,504.4497475487765,27.365904084084086,67.2341762824461,117.28141563563565,454.21760447729525
LL,LL8,43.766659999999995,-57.81666,2007,4,13,18HU07001_2007001078,273.57946275510204,120.26983264179106,1013.7152433977307,22.825222119402984,83.34027761656515,156.2512414328358,661.6378423084461
LL,LL9,43.45,-57.5167,2007,4,13,18HU07001_2007001076,217.4180123580786,135.58109349845205,798.3960379400547,24.086431130030963,76.15353866865132,164.38016275541798,605.3482859335213
LL,LL1,45.81666,-59.8335,2007,10,16,18HU07045_2007045161,28.284155000000005,42.42544511011012,222.47788988988992,20.326817987987987,30.806752012012012,146.93995455455456,251.53030044544542
LL,LL2,45.65,-59.7,2007,10,16,18HU07045_2007045157,25.685840726698267,43.84719821393523,698.2314217860647,20.261203734052994,82.319981265947,139.62985386653583,680.8554461334642
LL,LL3,45.483329999999995,-59.516659999999995,2007,10,15,18HU07045_2007045155,27.65880785569106,142.57011797773657,876.8310070222635,26.54893228200371,92.27621771799629,201.19222787569572,952.6567871243042
LL,LL4,45.15,-59.16666,2007,10,15,18HU07045_2007045151,21.42857,115.00127134598011,449.17752865401997,21.905935722673892,49.14370927732611,185.25118406955735,538.6687809304427
LL,LL5,44.81666,-58.8335,2007,10,15,18HU07045_2007045148,20.03781165714286,129.41647,896.6594690808824,24.868268333333333,97.78562762254901,193.56326666666666,986.2455625980393
LL,LL6,44.46666,-58.5,2007,10,15,18HU07045_2007045144,29.119955,74.99171140917605,81.09000859082398,19.25327152621723,11.900858473782773,158.53061239700375,97.42036260299626
LL,LL7,44.116659999999996,-58.16666,2007,10,15,18HU07045_2007045141,17.51873018905473,193.967336908284,930.4818670082664,26.702976139053256,92.1150681668619,234.04995647928996,865.9213519752011
LL,LL8,43.766659999999995,-57.81666,2007,10,14,18HU07045_2007045136,19.53015811212815,16.01631895038168,953.3121704362576,1.9221902290076336,64.78076826194604,74.91864652671757,537.0852478151871
LL,LL9,43.46666,-57.53333,2007,10,14,18HU07045_2007045131,30.137992105130785,30.312745366284197,961.0440475715347,12.982541328331862,78.80653852897407,59.37905470873787,500.9357632969028
LL,LL1,45.8283,-59.8427,2008,4,23,18HU08004_2008004107,178.59406421348314,119.80759417917918,135.43872239385453,33.19300779279279,27.821228667881364,134.89166301801802,101.67050153254378
LL,LL2,45.6588,-59.708000000000006,2008,4,23,18HU08004_2008004104,149.22833646435453,135.50281896871948,799.9749610312806,31.61699507331378,95.19942492668622,95.62858184750733,831.8710981524928
LL,LL3,45.4902,-59.519000000000005,2008,4,23,18HU08004_2008004099,176.9445376067303,98.37721325657895,733.632756743421,28.53462601973684,93.86442898026317,52.03425069078948,767.0637193092107
LL,LL4,45.158300000000004,-59.184000000000005,2008,4,23,18HU08004_2008004097,202.44554342362127,133.7760839442231,362.41563605577693,31.216071932270918,50.811888067729086,85.87927011952192,446.0265648804781
LL,LL5,44.816,-58.854200000000006,2008,4,23,18HU08004_2008004092,211.30623481149857,204.89204526156942,757.0786174463918,37.148772555331995,100.53095939523382,210.30605550301811,826.0614151600751
LL,LL6,44.391200000000005,-58.5043,2008,4,23,18HU08004_2008004090,558.7599749999999,35.857162230769234,17.507002769230766,23.529106384615385,9.359003615384617,29.032237923076924,20.759292076923074
LL,LL7,44.1297,-58.182700000000004,2008,4,23,18HU08004_2008004085,266.2725687413395,146.22232014893618,789.8143490554487,35.54432125531915,99.08295363303918,210.89715578723406,757.5324231800805
LL,LL8,43.776,-57.8245,2008,4,27,18HU08004_2008004157,58.29002940698231,74.37238624390244,971.2186565889056,24.518875666666666,90.65431293268954,69.62196560162602,598.5547313395584
LL,LL9,43.4632,-57.5255,2008,4,22,18HU08004_2008004081,49.62601557377049,78.38159556112224,928.1419301390645,27.18562916833667,100.67286144516027,81.31601851703407,623.2295764656279
LL,LL1,45.830200000000005,-59.8508,2008,10,17,18HU08037_2008037185,48.47265500000001,52.388578763157895,222.11590623684214,16.277167515789476,29.66028248421053,74.98515014210527,268.96276485789474
LL,LL2,45.664300000000004,-59.700500000000005,2008,10,17,18HU08037_2008037190,57.157544818822345,46.533451779661014,793.879533220339,14.852475338983052,88.19411466101695,62.24319466101694,868.1163553389831
LL,LL3,45.4972,-59.5298,2008,10,17,18HU08037_2008037193,51.712715266393445,85.09986220885466,935.4960627911454,19.789369465832532,97.95084553416746,101.02651821944178,1033.4472717805581
LL,LL4,45.1665,-59.1725,2008,10,17,18HU08037_2008037196,36.49675,80.8765468951613,440.1457931048387,20.53877435987903,50.46695564012097,100.50725801411289,455.86993698588714
LL,LL5,44.8198,-58.8498,2008,10,17,18HU08037_2008037199,28.859168754708097,102.65827933014356,945.9304585873717,22.861642746411484,102.61261459574737,128.04249040669856,977.379746940552
LL,LL6,44.475,-58.512800000000006,2008,10,17,18HU08037_2008037203,40.410005000000005,112.00051458115183,77.57111541884817,25.2811634947644,13.455976505235604,157.0397565052356,93.4560234947644
LL,LL7,44.128,-58.183,2008,10,19,18HU08037_2008037214,35.227208497779976,69.16812989320388,949.2610728705729,19.863154747572818,102.37939491472557,72.49621173786409,856.2049555386816
LL,LL8,43.7787,-57.831300000000006,2008,10,19,18HU08037_2008037217,30.517452221960422,NA,NA,NA,NA,NA,NA
LL,LL9,43.469300000000004,-57.5317,2008,10,18,18HU08037_2008037205,29.08376,26.856771880597016,886.1147624472417,8.026192014925373,83.51157614229535,50.93589605970149,565.6181585955162
LL,LL1,45.8282,-59.8515,2009,4,25,18HU09005_2009005126,322.2447673121388,64.06469281584583,227.4744515194143,27.866692987152035,36.86358608799247,21.25847928265525,160.41005094855862
LL,LL2,45.6633,-59.6985,2009,4,26,18HU09005_2009005129,248.38656819148935,100.45790943386771,795.9881255661322,30.113638226452906,121.7331367735471,45.90059422344689,714.3785857765531
LL,LL3,45.4992,-59.5268,2009,4,26,18HU09005_2009005132,343.9599752084381,117.5545646067416,797.5634853932585,35.15375940074907,128.99265559925095,52.07510698501873,716.7538430149813
LL,LL4,45.1665,-59.17,2009,4,26,18HU09005_2009005134,59.213010000000004,52.20347692917548,399.7727830708245,26.05610354651163,73.93018645348837,25.44582622093023,339.68401377906974
LL,LL5,44.82,-58.850500000000004,2009,4,26,18HU09005_2009005136,83.94375796981501,58.03742814332249,821.6305051100538,25.388549163952227,126.73417617065775,28.221101563517927,701.0086938930433
LL,LL6,44.475500000000004,-58.5167,2009,4,26,18HU09005_2009005138,142.306845,55.52349127144299,40.15683872855702,26.83376695761857,14.535038042381434,26.94309230575177,23.683502694248233
LL,LL7,44.124300000000005,-58.1882,2009,4,26,18HU09005_2009005142,129.41823368029742,72.19191399430741,594.825880093501,31.78795625237192,99.32802752279026,28.751010787476282,491.8031176312357
LL,LL8,43.778200000000005,-57.8263,2009,4,27,18HU09005_2009005144,94.92403765822786,41.319752877551025,860.7148934728577,22.691334020408163,92.22924787547916,45.27804453061225,457.2847210969208
LL,LL9,43.4632,-57.5225,2009,4,27,18HU09005_2009005146,47.742084380105716,160.5435467146974,887.0023546556854,26.319155331412105,84.42481459269804,97.91780708933717,403.71295488950767
LL,LL1,45.832,-59.8472,2009,10,12,18HU09048_2009048163,55.89482500000001,48.71567294117647,157.43773205882354,17.164917352941178,27.772772647058822,117.46106323529412,214.4886817647059
LL,LL2,45.6595,-59.7038,2009,10,13,18HU09048_2009048167,58.84538804694836,52.850312204610944,991.701637795389,17.843308890489915,109.0706161095101,104.47019182997117,1065.6791481700288
LL,LL3,45.490500000000004,-59.5152,2009,10,13,18HU09048_2009048170,37.293450731225306,96.98472666666666,1025.9721533333336,23.181981372549018,111.48015862745098,129.83499647058824,1109.0899285294117
LL,LL4,45.160000000000004,-59.1792,2009,10,13,18HU09048_2009048174,50.162715000000006,53.545224792043406,447.95237520795666,17.235769014466545,55.62394598553346,109.79990434900542,475.95647065099456
LL,LL5,44.8185,-58.8508,2009,10,13,18HU09048_2009048177,44.786375069250916,83.0912111135371,950.3647550088342,22.573938755458514,110.26814194760709,125.08327032751092,917.8595667956206
LL,LL6,44.480000000000004,-58.511,2009,10,13,18HU09048_2009048181,39.207480000000004,86.78868194389764,110.81687805610237,23.104857573818897,15.974957426181103,208.36398161909452,141.51797838090553
LL,LL7,44.1295,-58.1803,2009,10,13,18HU09048_2009048184,48.12517000000001,79.69794306640625,912.9684985840793,22.93612684082031,81.7282426737428,168.6913390185547,585.6743102532901
LL,LL8,43.7793,-57.828300000000006,2009,10,14,18HU09048_2009048191,33.418915423940156,36.36096949121184,1057.946088595175,9.765131975023126,89.40763892508993,71.36976422756706,736.2059608592187
LL,LL9,43.4795,-57.532000000000004,2009,10,14,18HU09048_2009048194,31.606625,21.232496412017166,773.9063305003395,9.972688261802574,75.35547646566724,57.9963021030043,442.0785460171568
LL,LL1,45.8247,-59.855700000000006,2010,4,18,18HU10006_2010006119,12.59344310673995,54.61175360585198,89.65546615116277,29.51184338209983,25.799121392271015,62.47141192771084,107.62450215241643
LL,LL2,45.658500000000004,-59.7025,2010,4,18,18HU10006_2010006122,10.70385410424306,41.525564499504455,576.3171355004955,29.39322453419227,83.96518046580773,38.789083359762145,624.9195416402379
LL,LL3,45.490300000000005,-59.524800000000006,2010,4,18,18HU10006_2010006125,15.823245203211238,81.08857531874406,687.5145696812559,33.78478899143673,95.80391600856328,83.21643935775452,693.7870406422454
LL,LL4,45.158500000000004,-59.192800000000005,2010,4,18,18HU10006_2010006128,63.156625000000005,44.5906793150685,317.8673706849315,26.18285561643836,49.42521938356164,26.511433493150683,291.3508765068493
LL,LL5,44.824000000000005,-58.8543,2010,4,19,18HU10006_2010006131,121.13985500000001,36.43729512088975,756.7624045315166,23.16433414893617,95.333521546251,18.772364269825914,703.4032246606554
LL,LL6,44.485,-58.491200000000006,2010,4,19,18HU10006_2010006134,454.724015,37.252175,14.27682,24.509304047619047,8.431955952380953,21.89555238095238,6.937747619047619
LL,LL7,44.1295,-58.1747,2010,4,19,18HU10006_2010006138,129.246765,90.90590858421479,943.6213718156253,31.21887637510171,94.013582993151,78.06174778681856,653.1699774410903
LL,LL8,43.7902,-57.8263,2010,4,19,18HU10006_2010006142,46.18253961876833,196.12238486965586,1138.7145160138489,36.955889661105324,96.26085893398263,198.7183116840459,798.3614866269397
LL,LL9,43.474000000000004,-57.515800000000006,2010,4,20,18HU10006_2010006145,44.515322883355175,123.34853875823143,1011.5525937107295,30.741241077140174,78.95819073595025,110.83438038099717,532.8105221679232
LL,LL1,45.8288,-59.8545,2011,4,16,18HU11004_2011004115,631.0932028295489,44.52873962082912,39.97032774130595,23.059845621840246,16.768990680135577,43.62484219413549,39.832139275932334
LL,LL2,45.6632,-59.691300000000005,2011,4,16,18HU11004_2011004118,666.999951883578,42.8246952970297,557.1793997029703,22.92511108910891,75.5137639108911,46.3831956930693,585.7401543069307
LL,LL3,45.4992,-59.5187,2011,4,16,18HU11004_2011004120,526.6485125313405,81.67889199279094,682.4991980072091,26.308212713697223,84.52198728630279,84.16496193099897,714.403263069001
LL,LL4,45.1678,-59.169200000000004,2011,4,17,18HU11004_2011004122,659.458515,26.414659177215185,308.8934058227848,22.635031265822782,44.81279373417722,40.422878860759496,336.0318511392405
LL,LL5,44.8205,-58.8522,2011,4,17,18HU11004_2011004124,825.75151,36.78628799204772,509.30045571753124,21.59479250497018,80.98806142425494,52.17046041749503,451.0846679229564
LL,LL6,44.4778,-58.5157,2011,4,17,18HU11004_2011004127,561.8095950000001,55.404157955854124,55.01877704414588,22.689350278310943,12.205879721689062,44.63962820537428,35.86348179462573
LL,LL7,44.115700000000004,-58.203300000000006,2011,4,17,18HU11004_2011004130,858.2981899999999,56.180503529411766,356.2466720896359,25.005684705882352,63.44631404869641,55.563070882352946,283.0810598062917
LL,LL8,43.778200000000005,-57.831700000000005,2011,4,17,18HU11004_2011004133,443.44894463269054,64.67640319708846,901.6606537042687,26.094894272116463,94.20793535515926,62.67639979843224,591.5634973313261
LL,LL9,43.4688,-57.5322,2011,4,18,18HU11004_2011004134,56.21876106132077,51.83785463519313,898.4454674190783,21.18639396995708,77.78302542683934,47.831674957081546,454.88675953433506
LL,LL1,45.8318,-59.8515,2011,10,8,18HU11043_2011043143,48.085461274165205,45.41269141791045,152.2430022200509,16.536339014925375,26.016539675760043,87.420041,184.09572591564148
LL,LL2,45.659200000000006,-59.7038,2011,10,8,18HU11043_2011043145,74.29540831398418,54.40037278165504,611.830932218345,17.876578624127614,81.66038637587239,88.80363831505484,566.2738416849452
LL,LL3,45.4893,-59.5187,2011,10,9,18HU11043_2011043148,45.06495499999999,91.25881651866803,914.368428481332,23.687984581231078,101.33037541876895,120.15797963168518,913.1773303683148
LL,LL4,45.1603,-59.1762,2011,10,9,18HU11043_2011043150,27.301994999999998,196.39193486607144,453.57832513392856,33.03431370535714,57.58167629464286,231.3844310714286,520.4965439285714
LL,LL5,44.82,-58.848800000000004,2011,10,9,18HU11043_2011043152,36.29740436968485,104.74891573469387,884.7085807066028,23.349174551020408,110.44776224831912,114.54098526530612,894.5819740564111
LL,LL6,44.481,-58.5082,2011,10,9,18HU11043_2011043154,33.49278,91.18497645438899,77.32710354561101,22.644019982788294,13.795510017211702,112.75762208261617,91.08912791738382
LL,LL7,44.1252,-58.179700000000004,2011,10,9,18HU11043_2011043158,57.009530000000005,50.992513984374995,874.1236746340287,18.484289204101565,103.24219261504456,79.3457753125,763.3375330248111
LL,LL8,43.779,-57.8295,2011,10,9,18HU11043_2011043160,49.173555,61.0609850092507,1015.6401189363999,16.614275101757634,94.8472647803524,91.65230432932469,608.9448354935073
LL,LL9,43.4673,-57.527800000000006,2011,10,10,18HU11043_2011043163,39.922905968040766,135.95993224469163,1249.8985843851278,24.271083073811933,96.15634670780037,127.7662133973711,591.1226054608117
LL,LL1,45.83,-59.850300000000004,2012,10,6,18HU12042_129,40.236819999999994,84.22200000000001,237.69299999999998,20.28815,35.684850000000004,125.30199999999999,251.543
LL,LL2,45.6603,-59.7002,2012,10,6,18HU12042_131,18.85003475,68.65450000000001,1059.5905,18.60135,116.41814999999998,88.7305,1216.1844999999998
LL,LL3,45.4902,-59.519200000000005,2012,10,6,18HU12042_136,44.836045,78.88000000000001,1050.8,21.150999999999996,119.40400000000001,100.475,1207.04
LL,LL4,45.162,-59.1768,2012,10,6,18HU12042_138,25.862144999999995,80.74136363636363,470.4436363636364,19.23068181818182,58.73181818181818,84.89000000000001,550.835
LL,LL5,44.822700000000005,-58.852000000000004,2012,10,7,18HU12042_140,21.417965,78.77000000000001,1000.4313636363637,18.73586363636364,118.59418181818182,84.93909090909091,1162.6150000000002
LL,LL6,44.4812,-58.5107,2012,10,7,18HU12042_142,29.017469999999996,113.0759090909091,100.92409090909092,22.433727272727275,15.205772727272727,132.64363636363638,102.39636363636363
LL,LL7,44.1302,-58.182300000000005,2012,10,12,18HU12042_185,39.48386894736842,48.56730769230769,877.3692694889005,10.509884615384616,87.04048786783687,57.51384615384615,643.6956169334022
LL,LL8,43.7807,-57.803000000000004,2012,10,11,18HU12042_184,28.917955000000003,34.53,774.1858940397351,3.3135000000000003,64.51658609271523,36.375,379.06844370860927
LL,LL9,43.473200000000006,-57.5553,2012,10,11,18HU12042_180,24.942085,42.870000000000005,837.0210596026491,5.742181818181818,68.48230824804335,54.099090909090904,443.17484948826007
LL,LL1,45.8275,-59.847500000000004,2013,4,19,18HU13004_145,237.73465000000004,69.965,101.585,29.014000000000003,26.858250000000005,47.8,88.8
LL,LL2,45.6588,-59.7013,2013,4,19,18HU13004_147,214.51444999999998,86.35,637.8750000000001,26.741,78.83500000000001,44.56750000000001,687.2
