station,latitude,longitude,date,Acartia_abundance,Calanus_finmarchicus_abundance,Calanus_glacialis_abundance,Calanus_hyperboreus_abundance,Centropages_spp_abundance,Centropages_typicus_abundance,Eurytemora_abundance,Metridia_spp_abundance,Metridia_longa_abundance,Metridia_lucens_abundance,Microcalanus_spp_abundance,Oithona_spp_abundance,Oithona_atlantica_abundance,Oithona_similis_abundance,Paracalanus_spp_abundance,Pseudocalanus_abundance,Temora_longicornis_abundance,other_copepods,copepods,non_copepods,Arctic_Calanus_species,warm_offshore_copepods,warm_shelf_copepods,zooplankton_meso_dry_weight
HL2,44.26,-63.31,2007-08-29,NA,14487.097428852428,339.5413459887288,5545.84198448257,905.4435893032768,0,NA,0,0,2942.6916652356495,1584.5262812807343,905.4435893032768,4300.857049190565,29426.916652356493,NA,4753.578843842203,0,2037.2480759323728,66323.74291646502,792.2631406403672,5885.383330471299,0,0,4.041900182649828
HL2,44.26,-63.31,2007-09-11,NA,576.1901756831282,0,20.578220560111728,1358.1625569673738,0,NA,0,0,452.7208523224579,0,2263.6042616122895,226.36042616122896,63607.27975130534,NA,3848.1272447408924,0,7922.614915643014,80275.63840499583,685.8720912685237,20.578220560111728,0,2263.6042616122895,0.1539250897896357
HL2,44.27,-63.31,2007-09-29,NA,11770.86541422852,113.18139821373576,3055.897751770866,0,0,NA,0,905.451185709886,1659.9938404681243,1659.9938404681243,301.8170619032954,754.5426547582383,17354.481059439484,NA,4225.4388666461355,452.725592854943,1961.8109023714198,44065.29103788112,1263.8589467200493,3169.0791499846014,0,150.9085309516477,2.805087773329227
HL2,44.26,-63.31,2007-10-11,NA,4074.505238649592,0,835.79594638966,905.4456085887982,0,NA,0,0,4979.95084723839,1810.8912171775964,7696.287673004786,1358.1684128831973,54779.45931962229,NA,5432.673651532789,1358.1684128831973,14939.852541715172,101340.25849974627,6408.29129478722,835.79594638966,0,10865.347303065579,0.6007631612986677
HL2,44.27,-63.32,2007-10-18,NA,28295.074226832756,679.0817814439862,4979.933063922565,1584.5241567026344,226.36059381466205,NA,0,226.36059381466205,5659.0148453665515,1810.8847505172964,14487.078004138371,4753.572470107903,33501.36788456998,NA,7922.620783513172,4527.211876293241,19240.650474246275,114085.73928258967,14290.144287519615,5659.0148453665515,0,1131.8029690733104,5.487433515255037
HL2,44.26,-63.31,2007-11-06,NA,15053.108131638517,0,1810.9002263625282,452.7250565906321,0,NA,0,0,10865.40135817517,2263.6252829531604,679.0875848859481,1584.5376980672124,42329.7927912241,NA,1584.5376980672124,0,2942.7128678391086,79566.42869580358,2754.831969353996,1810.9002263625282,0,679.0875848859481,3.066759533344942
HL2,44.26,-63.31,2007-12-11,NA,10289.154643054526,41.1566185722181,452.72280429439917,2716.3368257663947,0,NA,0,0,4527.228042943992,11318.070107359978,4527.228042943992,1358.1684128831973,73341.09429569266,NA,10412.62449877118,4527.228042943992,8149.0104772991845,128038.24037817052,13622.42918121847,493.87942286661723,0,905.4456085887982,1.449618419350666
HL2,44.26,-63.31,2008-01-04,NA,6502.717696995304,164.6257644808938,288.0950878415641,3169.0459662572057,0,NA,0,452.7208523224579,2716.3251139347476,7696.254489481785,7243.533637159327,905.4417046449158,114085.6547852594,NA,18561.554945220774,3621.7668185796633,21277.880059155523,179442.08328417424,4577.007816980049,452.720852322458,0,0,0.9968913168140524
HL2,44.26,-63.31,2008-02-05,NA,10577.205367897426,41.156441120223455,987.7545868853628,2716.3251139347476,0,NA,0,0,3169.0459662572057,4979.929375547037,1810.8834092898317,0,68813.5695530136,NA,11770.742160383907,1358.1625569673738,6790.812784836869,111657.42475916621,1374.0077867986597,1028.911028005586,0,452.7208523224579,1.622098813871367
HL2,44.27,-63.31,2008-03-03,NA,7639.697322467985,226.36140214719956,792.2649075151985,12676.238520243176,0,NA,0,0,1810.8912171775964,4527.228042943992,9959.90169447678,0,115897.03789936617,NA,36217.82434355193,0,28068.813866252745,207856.357521666,7300.155219247186,1018.626309662398,905.4456085887982,0,1.609429569266589
HL2,44.27,-63.32,2008-03-19,NA,8642.96789754781,2551.73337927602,658.5118398131664,1810.9075594862077,0,NA,0,0,0,9054.537797431038,5432.722678458623,0,101410.82333122763,NA,19919.983154348283,4527.268898715519,35312.69740998105,183889.43126782673,6471.730890713834,3210.2452190891863,0,0,0.7936302379448306
HL2,44.27,-63.31,2008-03-22,NA,10231.53537705342,2173.0694606131156,1177.0792911654376,4074.505238649592,0,NA,0,0,905.4456085887982,0,905.4456085887982,0,46177.72603802871,NA,21277.97180183676,1810.8912171775964,22183.417410425558,110011.64144353899,7257.146552839218,3350.1487517785536,0,0,1.135428793170353
HL2,44.27,-63.32,2008-04-15,NA,9341.962735024115,15809.475397733118,42398.138566647904,5432.7106366755615,0,NA,0,0,0,8149.065955013343,7243.614182234082,3621.807091117041,82396.1113229127,NA,57948.91345787266,5432.7106366755615,37123.52268394967,267654.4184836217,77918.65230651925,58207.613964381024,0,0,4.680280213495997
HL2,44.27,-63.32,2008-04-19,NA,38445.818792639606,2155.840306129324,13294.348554464163,7243.623428594527,0,NA,0,0,8149.076357168843,1810.9058571486316,27163.587857229475,9959.982214317475,124952.50414325559,NA,19919.96442863495,905.4529285743158,80585.3106431141,307422.8276540415,90556.61101903877,15450.188860593486,0,0,6.0620073568050445
HL2,44.26,-63.31,2008-05-08,NA,46629.29576714645,5432.539312677256,23541.00368826811,5432.539312677256,0,NA,0,0,12675.925062913597,5432.539312677256,6337.962531456798,1810.8464375590854,55230.8163455521,NA,28973.543000945367,6337.962531456798,51609.12347043393,243106.13424230722,39874.83855505106,28973.543000945367,0,0,6.1858514307018355
HL2,44.26,-63.31,2008-06-03,NA,54779.41176470589,452.722411278561,9959.893048128344,19919.786096256685,0,NA,0,0,11770.782693242587,4527.2241127856105,37123.237724842,20825.230918813806,88733.59261059796,NA,139438.5026737968,28974.234321827906,69719.2513368984,449100.63198833255,40760.86229946524,10412.615459406905,905.444822557122,0,6.460801531356345
HL2,44.26,-63.31,2008-06-19,NA,68814.44051756871,905.4531647048515,7243.625317638812,8149.0784823436625,0,NA,0,2716.3594941145543,7243.625317638812,1810.906329409703,13581.797470572772,7243.625317638812,114992.55191751613,NA,72436.25317638811,0,39839.93924701346,331395.8582819756,18136.226889038175,8149.078482343663,0,0,5.597964190787745
HL2,44.27,-63.31,2008-07-06,NA,32294.087465668665,603.6278030966106,12676.183865028821,7243.533637159327,0,NA,0,0,8148.975341804243,1810.8834092898317,4527.208523224579,17203.3923882534,104125.79603416532,NA,101409.47092023058,39839.4350043763,28974.134548637307,354329.5204177104,2940.4219358343644,13279.81166812543,0,0,7.03392388253403
HL2,44.26,-63.31,2008-07-18,NA,59532.83030984107,226.36057152030824,1131.8028576015413,7243.538288649864,0,NA,0,0,7243.538288649864,4527.211430406165,15392.51886338096,10865.307432974796,92355.11318028576,NA,30785.03772676192,905.442286081233,22636.057152030822,237452.23952480333,8244.052014769626,1358.1634291218495,0,0,3.1138160218333604
HL2,44.26,-63.31,2008-08-01,NA,43461.327208268835,603.6295445592893,3621.7772673557356,7243.554534711472,0,NA,0,0,3621.777267355736,905.444316838934,5432.665901033604,4527.22158419467,145776.5350110684,NA,88733.54305021554,6338.110217872539,41650.43857459097,346483.3585770321,38098.83324179025,4225.406811915025,0,0,3.6023102145436994
HL2,44.26,-63.32,2008-09-28,NA,16071.711524096248,0,1018.6296036399032,4527.242682844014,0,NA,0,3169.06987799081,4979.9669511284155,3621.794146275211,905.4485365688028,905.4485365688028,77415.84987663264,NA,17203.522194807254,4074.5184145596127,18561.694999660456,167847.52246644182,33585.34984267832,1018.6296036399032,0,16298.07365823845,3.2677637684768097
HL2,44.26,-63.31,2008-10-06,NA,17543.172790820176,113.18175994077534,1584.5446391708547,2716.362238578608,452.72703976310135,NA,0,2263.6351988155066,8149.086715735823,2716.362238578608,905.4540795262027,1810.9081590524054,52063.60957275665,NA,9959.99487478823,905.4540795262027,10865.448954314432,117029.93977876169,4633.661251975343,1697.72639911163,0,6790.90559644652,3.004749362907704
HL2,44.26,-63.31,2008-10-07,NA,20070.834616569144,0,1961.8109023714196,8601.786264243918,905.4511857098861,NA,0,452.72559285494305,452.72559285494305,3169.0791499846014,1358.1767785648292,4527.255928549431,58401.60147828765,NA,2716.3535571296584,0,20825.377271327383,154681.2442254389,3685.1863258392364,1961.8109023714196,0,34407.14505697567,1.9575854635047738
HL2,44.27,-63.33,2008-10-20,NA,9507.150941454882,0,150.90715780087115,24899.68103714374,9054.429468052269,NA,0,0,9507.150941454882,2716.3288404156806,452.7214734026134,3169.050313818294,27616.00987755942,NA,5885.379154233975,452.7214734026134,10865.315361662722,110614.94666803855,3651.198682992077,150.90715780087115,0,24899.68103714374,1.0593682477621154
HL2,44.26,-63.31,2008-11-13,NA,8894.736331578217,53.261894201067165,905.4522014181418,37576.26635885289,12676.330819853987,NA,0,3621.808805672568,6338.165409926994,6338.165409926994,1358.1783021272129,1810.904402836284,77416.16322125113,NA,5885.4393092179225,452.726100709071,9054.522014181419,176909.3815888446,1376.2873461555757,958.7140956192089,0,31238.100948925894,1.385341868169757
HL2,44.27,-63.31,2009-01-27,NA,7243.553008595989,129.3491608677855,0,2716.3323782234957,905.4441260744986,NA,0,905.4441260744986,4527.220630372493,8148.997134670488,0,1810.8882521489973,206441.2607449857,NA,43461.31805157593,11770.773638968481,47083.094555873926,334238.2316823578,3886.6189111747854,129.3491608677855,0,905.4441260744986,1.027679083094556
HL2,44.26,-63.33,2009-02-11,NA,2651.6907223162407,86.23384462817043,86.23384462817043,905.4553685957897,0,NA,0,1358.1830528936844,1358.1830528936844,2716.3661057873687,0,905.4553685957897,82849.16622651475,NA,10412.736738851581,6790.915264468422,8601.826001660002,119175.17327613155,1403.4558213234739,172.46768925634086,0,452.7276842978948,1.9743454312231197
HL2,44.26,-63.31,2009-02-21,NA,7984.36619658344,617.3479017976887,493.878321438151,1358.1653839549151,0,NA,0,0,905.4435893032768,3169.0525625614687,0,1358.1653839549151,111369.56148430303,NA,43461.292286557284,12676.210250245875,16297.98460745898,199691.46796815904,1444.1825249387264,1111.2262232358396,0,0,1.4727039980017798
HL2,44.26,-63.31,2009-03-17,NA,6214.6355447634,164.62610714605032,370.4087410786132,0,0,NA,0,905.4435893032768,0,4979.939741168022,0,452.7217946516384,53421.17176889333,NA,16297.98460745898,0,12223.488455594235,95030.42035005754,74.69909611752033,535.0348482246635,905.4435893032768,0,0.6632374291646503
HL2,44.26,-63.33,2009-04-10,NA,36670.4653667827,4527.217946516384,2716.3307679098302,7243.548714426214,0,NA,0,4527.217946516384,1810.8871786065536,6338.105125122937,0,905.4435893032768,107747.78712708993,NA,38028.630750737626,7243.548714426214,70624.59996565558,288383.78319309367,38094.27541096211,7243.548714426213,0,0,3.5027085252197265
HL2,44.26,-63.33,2009-04-24,NA,75151.98551287025,4527.228042943991,16298.020954598369,8149.0104772991845,0,NA,0,9054.456085887983,9959.90169447678,12676.238520243176,0,0,80584.65916440304,NA,74246.53990428145,7243.564868710386,52515.8452981503,350407.45052386494,38067.19699909455,20825.24899754236,905.4456085887982,0,14.56409261415082
HL2,44.26,-63.33,2009-04-29,NA,29427.166917242426,1584.5397570822845,2037.2654019629372,905.4512897613055,0,NA,0,1810.902579522611,2942.7166917242425,4300.893626366201,0,905.4512897613055,44140.75037586364,NA,16524.486038143823,7469.973140530769,4074.5308039258744,116124.12791188742,4334.84804973225,3621.805159045222,0,0,5.010314711894184
HL2,44.26,-63.31,2009-06-04,NA,11523.924181762186,0,3704.1184869949884,0,0,NA,0,3169.0791499846014,5885.43270711426,4527.255928549431,0,4074.5303356944873,51157.991992608564,NA,20372.651678472437,452.72559285494305,4074.530335694488,108942.24038973039,16334.339390206345,3704.1184869949884,0,0,2.450603634123807
HL2,44.26,-63.31,2009-06-16,NA,27767.21416369376,150.90877262877044,3772.719315719261,1810.9052715452453,0,NA,0,1810.9052715452453,3621.8105430904907,0,0,6338.168450408359,133101.53745857553,NA,46178.08442440376,3621.8105430904907,15392.694808134585,243566.7590228355,4561.217652704587,3923.6280883480313,0,0,2.5972908857137678
HL2,44.27,-63.32,2009-07-01,NA,27842.655193607865,0,1584.5413524817484,0,0,NA,0,1810.904402836284,9054.522014181419,3621.808805672568,0,8149.069812763278,114086.97737868589,NA,32596.27925105311,0,11770.878618435845,210517.63682971802,6503.410436685805,1584.5413524817484,0,0,4.445770308963077
HL2,44.27,-63.32,2009-07-13,NA,11972.062607618935,503.02784065625775,2816.9559076750434,2716.3503395437924,0,NA,0,5432.700679087585,9054.501131812642,3621.8004527250564,0,15392.65192408149,70625.1088281386,NA,49799.756224969526,12676.301584537698,23541.70294271287,208152.9204635595,84440.01393000173,3319.9837483313013,0,0,3.5063555632944454
HL2,44.27,-63.32,2009-07-28,NA,25805.328225666028,0,2037.2627546578444,15392.65192408149,905.4501131812641,NA,0,1810.9002263625282,9054.501131812642,4527.250565906321,0,26258.05328225666,86017.7607522201,NA,106843.11335538917,135817.51697718963,43461.60543270068,457025.9446282431,70797.14434964304,2037.2627546578444,905.4501131812641,905.4501131812641,4.238864704858089
HL2,44.26,-63.31,2009-08-25,NA,12805.559334432055,258.69816837236476,517.3963367447295,17203.42819676226,9959.879482336044,NA,0,6790.826919774576,7243.548714426214,9959.879482336044,452.7217946516384,5885.383330471299,63381.05125122937,NA,22636.089732581917,2716.3307679098302,24446.97691118847,199197.58964672088,11804.72079554147,776.0945051170943,0,35312.2999828278,1.8701937337059182
HL2,44.27,-63.32,2009-09-27,NA,14826.816335390246,113.18180408694842,226.36360817389684,87829.07997147198,49799.99379825731,NA,0,8149.089894260286,4527.272163477937,10865.45319234705,0,24447.26968278086,84207.26224068963,NA,9959.998759651462,905.4544326955873,44367.267202083785,386402.6791528419,2874.8178238084897,339.54541226084524,6338.181028869112,145778.16366398957,2.5905051319420758
HL2,44.26,-63.32,2009-10-19,NA,4052.9536881796166,43.1165285976555,43.1165285976555,13581.706508261483,5432.682603304594,NA,0,10865.365206609187,41650.56662533522,13581.706508261483,0,4527.235502753828,49799.5905302921,NA,905.4471005507655,0,50705.03763084287,374467.050870638,13706.205484587214,86.233057195311,15392.600709363014,190143.89111566075,8.029504887684189
HL2,44.26,-63.31,2009-11-09,NA,4856.470160808484,0,0,8148.99230372949,5885.383330471299,NA,0,1810.8871786065536,1810.8871786065536,7696.270509077853,0,5885.383330471299,64286.49484053265,NA,905.4435893032768,0,13581.653839549152,214013.9392898654,2800.0842999203833,0,7243.548714426214,110916.8396896514,1.0448819020559814
HL2,44.26,-63.31,2010-01-06,NA,2914.4030526451947,0,198.06622687879963,1810.8912171775964,0,NA,2716.3368257663947,3621.782434355193,6338.119260121588,2716.3368257663947,452.7228042943991,905.4456085887982,62023.02418833268,NA,3169.059630060794,1358.1684128831973,14034.406933126373,99089.70378993661,3178.114086146682,198.06622687879963,0,0,0.48667701461647905
HL2,44.26,-63.31,2010-02-16,NA,384.8143836502393,0,67.90842064415988,97.01202949165695,64.6746863277713,NA,64.6746863277713,64.6746863277713,226.36140214719953,291.0360884749709,323.37343163885646,0,5626.697710516102,NA,452.72280429439905,129.3493726555426,776.0962359332556,8116.673134135297,101.53925753460094,67.90842064415988,0,64.6746863277713,0.06338119260121587
HL2,44.26,-63.31,2010-03-08,NA,27163.251139347474,0,0,10865.30045573899,0,NA,0,3621.7668185796633,13581.625569673739,10865.30045573899,9054.417046449158,905.4417046449158,102314.91262487549,NA,15392.50897896357,1810.8834092898317,100504.02921558566,287025.0203724383,7272.960492560286,0,0,0,2.4532942987354
HL2,44.26,-63.31,2010-03-21,NA,15241.602028189416,1358.1625569673738,2867.2320647089005,0,0,NA,0,2716.3251139347476,5432.650227869495,7243.533637159327,8148.975341804243,905.4417046449158,131289.0471735128,NA,24446.92602541273,0,57042.8273926297,248543.7479250294,16329.641143271057,4225.394621676274,0,0,3.7471704946729845
HL2,44.27,-63.32,2010-04-10,NA,148005.6475011066,1741.2429117777247,8706.214558888623,5223.728735333174,0,NA,1741.2429117777247,10447.457470666348,19153.672029554975,15671.186205999522,62684.74482399809,6964.971647110899,254221.46511954782,NA,59202.259000442646,10447.457470666348,294270.0520904355,834055.3547415301,99307.43636596309,10447.457470666348,0,0,7.2037308751738625
HL2,44.27,-63.32,2010-04-25,NA,73340.77807623819,12676.183865028823,38933.99329973138,1810.8834092898317,0,NA,6338.091932514411,20825.159206833065,6338.091932514411,6338.091932514411,16297.950683608486,2716.3251139347476,36217.66818579663,NA,50704.73546011529,7243.533637159327,75151.66148552802,332297.1056046841,98720.30905743518,51610.1771647602,0,0,11.558416080644674
HL2,44.26,-63.31,2010-05-11,NA,18335.194519059547,452.7208523224579,18787.915371382005,452.7208523224579,0,NA,1358.1625569673738,2716.3251139347476,7243.533637159327,9507.137898771616,4074.4876709021214,3169.0459662572057,37123.10989044155,NA,34406.7847765068,2263.6042616122895,27163.251139347474,161621.34427911747,43477.047052787246,19240.636223704463,0,0,3.8879666797452686
HL2,44.26,-63.31,2010-05-29,NA,24446.996554651218,603.6295445592893,25050.62609921051,905.444316838934,0,NA,2716.332950516802,5432.665901033604,14487.109069422944,19014.330653617617,8148.9988515504065,6338.110217872539,74246.43398079259,NA,68813.76807975899,4527.22158419467,54326.65901033604,298192.9950122889,86979.2446863401,25654.255643769797,0,0,4.447542484312844
HL2,44.26,-63.31,2010-06-23,NA,97788.71864521879,0,2716.353295700522,905.4510985668406,0,NA,0,10865.413182802087,14487.21757706945,7243.608788534725,18109.021971336813,11770.864281368928,220024.61695174227,NA,118614.09391225612,36218.04394267363,83301.50106814934,603935.8827440827,18265.212285839592,2716.353295700522,905.4510985668406,0,4.2130639616315095
HL2,44.26,-63.31,2010-07-02,NA,23294.54567404647,0,2140.134938251619,905.4417046449158,0,NA,0,13581.625569673739,8148.975341804243,905.4417046449158,28974.134548637307,24446.92602541273,127667.28035493314,NA,95976.82069236109,9959.858751094074,50704.735460115284,357731.78621698223,11012.434732743788,2140.134938251619,0,0,2.8290526061630397
HL2,44.26,-63.31,2010-07-19,NA,19618.039623545726,0,603.6319884167915,0,0,NA,0,2716.3439478755618,3621.791930500749,905.4479826251873,2716.3439478755618,4527.239913125936,32143.40338319415,NA,22636.199565629682,1810.8959652503745,10412.651800189655,98995.64610035381,4826.037747392248,603.6319884167915,0,0,2.562870514820593
HL2,44.26,-63.32,2010-08-01,NA,19014.31537536881,0,452.72179465163833,0,0,NA,0,2489.969870584011,5659.022433145479,1584.5262812807343,1131.804486629096,452.7217946516384,19693.39806734627,NA,5432.6615358196605,0,4527.217946516384,59306.555099364625,545.5297625552242,452.72179465163833,0,0,1.8484630875626393
HL2,44.26,-63.31,2010-08-31,NA,25654.18163160595,1056.3486554190686,1207.255606193221,3169.0459662572057,0,NA,0,1358.1625569673738,6790.8127848368695,0,452.7208523224579,10412.579603416532,67908.12784836869,NA,1810.8834092898317,0,30785.01795792714,178673.82971659672,4527.208523224579,2263.6042616122895,0,28521.41369631485,2.4460507650982404
HL2,44.26,-63.31,2010-10-13,NA,13808.160761748984,565.9082279405321,339.5449367643193,452.72658235242574,452.72658235242574,NA,0,905.4531647048515,5432.718988229109,3621.812658819406,1810.906329409703,905.4531647048515,26710.868358793115,NA,0,0,11770.891141163069,86697.14052048953,3184.931506849315,905.4531647048515,452.72658235242574,22636.329117621284,2.8345211321085375
HL2,44.26,-63.34,2010-11-07,NA,13468.472131858598,0,0,452.7217523313814,452.7217523313814,NA,0,1358.1652569941443,1810.8870093255257,6338.10453263934,452.7217523313814,9054.435046627628,47083.06224246367,NA,452.7217523313814,1358.1652569941443,4527.217523313814,97221.99631316416,928.0795922793319,0,0,11770.765560615917,1.1435751463890693
HL2,44.26,-63.31,2010-11-22,NA,11242.685555897753,0,452.72559285494305,4527.255928549431,2263.6279642747154,NA,0,5432.707114259317,8149.060671388975,8601.786264243918,3169.0791499846014,10865.414228518634,79226.97874961504,NA,905.4511857098861,452.72559285494305,11318.139821373576,151134.89374807515,8149.060671388975,452.72559285494305,905.4511857098861,12223.591007083463,2.2337480751462886
HL2,44.27,-63.32,2010-12-16,NA,7202.396457410785,41.15655118520448,411.5655118520448,6338.10888252149,1358.1661891117478,NA,0,3169.054441260745,4979.942693409742,10865.329512893983,0,4527.220630372493,49346.704871060174,NA,2716.3323782234957,1358.1661891117478,9959.885386819484,109064.86064079187,989.1977077363897,452.72206303724926,905.4441260744986,9507.163323782235,1.3808022922636103
HL2,44.26,-63.31,2011-01-17,NA,1440.4784375279403,82.31305357302516,0,1810.8871786065536,0,NA,1358.1653839549151,905.4435893032768,0,905.4435893032768,0,452.7217946516384,75604.5397068236,NA,15392.541018155705,18108.871786065534,14034.37563420079,129643.05937751463,3719.1095430632095,82.31305357302516,0,905.4435893032768,0.42601120876719173
HL2,44.26,-63.31,2011-02-05,NA,2563.1529251488173,0,30.88136054396165,4392.06693467777,337.85130266752077,NA,1351.405210670083,0,337.85130266752077,6081.323448015374,3378.5130266752076,0,55407.613637473405,NA,9459.83647469058,3040.661724007687,14527.606014703393,95840.99382192851,4754.817878351887,30.88136054396165,0,337.85130266752077,0.6410525757334606
HL2,44.26,-63.32,2011-02-18,NA,1379.7343731151034,0,86.23339831969396,905.4506823567867,0,NA,452.72534117839336,452.72534117839336,1810.9013647135735,7696.330800032688,4527.253411783934,2716.35204707036,69719.70254147258,NA,14939.93625888698,14487.210917708588,19014.464329492523,133209.04205434726,3191.7136553076734,86.23339831969396,452.72534117839336,0,0.40202010296641333
HL2,44.26,-63.31,2011-03-07,NA,1077.909034884853,0,64.67454209309119,452.7217946516384,0,NA,905.4435893032768,2263.608973258192,6338.105125122937,3169.0525625614687,0,0,38934.0743400409,NA,8148.99230372949,3169.0525625614687,17656.1499914139,81274.34123031794,3227.906395866182,64.67454209309119,0,0,NA
HL2,44.26,-63.730000000000004,2011-03-31,NA,10453.736044536756,2304.7607027325134,823.128822404469,5432.650227869495,0,NA,9054.417046449158,905.4417046449158,10865.30045573899,6338.091932514411,2716.3251139347476,9054.417046449158,86016.96194126701,NA,29879.576253282223,5432.650227869495,31690.459662572055,199197.1750218815,9993.812815018258,3127.8895251369822,0,0,1.2255153472368936
HL2,44.27,-63.32,2011-04-08,NA,24084.95105359217,724.3594301832231,4346.156581099339,3621.7971509161157,0,NA,3621.7971509161157,3621.7971509161157,20825.333617767665,10865.391452748347,3621.7971509161157,1810.8985754580578,65192.34871649008,NA,37123.42079689018,10865.391452748347,37123.42079689018,221110.71606342884,24472.03062409633,5070.5160112825615,0,905.4492877290289,3.2229467396714786
HL2,44.26,-63.32,2011-04-23,NA,34859.9173282593,1810.9047962732102,30785.381536644574,1810.9047962732102,0,NA,5432.714388819631,1810.9047962732102,15392.690768322287,19919.95275900531,8149.071583229446,4527.261990683026,48894.429499376674,NA,23541.762351551733,24447.214749688337,47988.977101240074,255790.30247359094,80587.5270651532,32596.28633291778,0,0,9.09798569647661
HL2,44.26,-63.33,2011-05-06,NA,28295.34955343394,679.0883892824146,4979.981521404374,2263.6279642747154,0,NA,8601.786264243918,10865.414228518634,20372.651678472437,17656.298121342777,11770.86541422852,4074.5303356944873,41198.02894979982,NA,23541.73082845704,8601.786264243918,47988.91284262396,210517.40067754852,34434.30859254697,5659.069910686789,0,0,6.140317215891593
HL2,44.26,-63.32,2011-05-28,NA,37575.90895608599,0,452.7217946516384,1810.8871786065536,0,NA,0,4979.939741168022,21730.646143278642,2263.608973258192,10865.323071639321,4074.496151864745,59759.276894016264,NA,27616.02947374994,11318.044866290958,33048.6910095696,204630.25118254055,31264.967138642143,452.7217946516384,0,0,4.5548339759901335
HL2,44.26,-63.31,2011-06-16,NA,19912.909669822395,0,1361.5664731502493,2743.76274134823,0,NA,1371.881370674115,2057.822056011172,11660.991650729977,5487.52548269646,4115.644112022344,20578.220560111724,156394.4762568491,NA,13718.81370674115,4115.644112022344,15776.635762752321,253808.36847223513,27473.845081668096,1361.5664731502493,685.9406853370575,0,4.0844475296532154
HL2,44.26,-63.31,2011-07-05,NA,42254.338615125656,0,2716.3503395437924,1810.9002263625284,0,NA,1810.9002263625284,1810.9002263625284,2716.3503395437924,2716.3503395437924,11770.851471356435,9959.951244993907,115897.61448720182,NA,30785.30384816298,11770.851471356435,27163.503395437925,250507.86464681642,30807.940100992513,2716.3503395437924,0,905.4501131812642,3.204387950548494
HL2,44.26,-63.31,2011-07-23,NA,7401.462740507886,61.67885617089906,740.1462740507886,2057.830928610905,0,NA,2057.830928610905,1371.8872857406034,6859.436428703018,5487.5491429624135,3429.718214351509,8917.267357313922,47330.11135805082,NA,27437.74571481207,2057.830928610905,11661.041928795128,121383.98894432935,21975.096326085848,801.8251302216877,0,0,1.6565127409132063
HL2,44.26,-63.31,2011-08-08,NA,4178.967446793355,0,1044.7418616983387,0,0,NA,603.6286312034846,150.90715780087115,603.6286312034846,3319.957471619165,603.6286312034846,4527.2147340261345,21127.00209212196,NA,603.6286312034846,150.90715780087115,3169.050313818294,38876.00549808596,1986.6927324484686,1044.7418616983387,0,0,0.9407552217306309
HL2,44.26,-63.31,2011-08-31,NA,8828.168355872302,150.90886078414192,603.6354431365677,905.4531647048515,0,NA,6790.898735286386,905.4531647048515,2716.3594941145543,4074.5392411718312,905.4531647048515,1358.1797470572772,50252.65064111925,NA,1358.1797470572772,2716.3594941145543,17203.61012939218,91073.49748322964,9507.25822940094,754.5443039207096,0,0,1.50984315214534
HL2,44.26995,-63.319959999999995,2011-09-23,NA,8149.089894260287,0,1056.3635048115186,5067.841974042467,2027.1367896169868,NA,2027.1367896169868,1689.2806580141555,6419.266500453791,3378.561316028311,6081.4103688509595,8108.547158467947,29393.483449446307,NA,337.8561316028311,0,21622.79242258119,125090.10653884288,5435.1253747079045,1056.3635048115186,337.8561316028311,41894.16031875106,1.3006852925672112
HL2,44.26866,-63.322219999999994,2011-09-30,NA,7154.775360239574,0,863.5073710633967,22636.228941447618,9603.248641826262,NA,2743.785326236075,1371.8926631180375,3429.7316577950937,10289.194973385282,3429.7316577950937,0,43900.5652197772,NA,685.9463315590187,685.9463315590187,19206.497283652523,182934.59727885274,2743.785326236075,863.5073710633967,685.9463315590187,82313.55978708224,2.231026724469077
HL2,44.26951,-63.3203,2011-10-14,NA,11589.715233619021,0,181.0893005252972,40292.36936687863,23541.60906828864,NA,452.723251313243,0,452.723251313243,6338.125518385402,1358.1697539397292,1810.893005252972,23994.33231960188,NA,1358.1697539397292,0,8601.741774951617,112275.36632568427,7721.19505114736,181.0893005252972,0,41197.81586950512,2.635302045894388
HL2,44.26,-63.31,2011-11-07,NA,8566.87151317882,0,139.2987237915255,178372.01581504842,44366.64352760088,NA,0,1810.8834092898317,0,905.4417046449158,3621.7668185796633,905.4417046449158,84206.07853197718,NA,4527.208523224579,5432.650227869495,13581.625569673737,340097.8341370095,29893.1578788519,139.2987237915255,0,86016.96194126701,3.0436422901638847
HL2,43.26,-63.31,2011-11-22,NA,1681.5418445220537,0,0,61048.984215456854,24693.971143330862,NA,1371.8872857406034,0,6859.436428703018,6859.436428703018,1371.8872857406034,9603.211000184223,67222.47700128958,NA,3429.718214351509,0,8917.267357313922,176597.170776449,10995.470812118076,0,1371.8872857406034,35669.06942925569,1.307916181606519
HL2,44.26,-63.31,2011-12-06,NA,3061.268486181175,43.11645755184753,43.11645755184753,155736.64467727332,26257.92264907515,NA,0,1810.8912171775964,3621.782434355193,11770.792911654376,1810.8912171775964,4527.228042943992,72435.64868710387,NA,22636.140214719955,5432.673651532789,38028.71556072953,363514.8536196266,236321.30384167633,86.23291510369506,1810.8912171775964,70624.75746992626,3.7218341741042553
