area,year,doy,surface_chlorophyll
ESS_remote_sensing,2010,121,0.551812066589124
ESS_remote_sensing,2010,129,0.565104069302714
ESS_remote_sensing,2010,137,0.734969418407419
ESS_remote_sensing,2010,145,0.647981449917745
ESS_remote_sensing,2010,153,0.734245948270323
ESS_remote_sensing,2010,161,0.650264375865282
ESS_remote_sensing,2010,169,0.533140879918823
ESS_remote_sensing,2010,177,0.630185848534041
ESS_remote_sensing,2010,185,0.533882104674189
ESS_remote_sensing,2010,193,0.709083627422489
ESS_remote_sensing,2010,201,0.852423085504491
ESS_remote_sensing,2010,209,0.822972184819756
ESS_remote_sensing,2010,217,0.839350989112276
ESS_remote_sensing,2010,225,0.702377773881308
ESS_remote_sensing,2010,233,0.709858940326417
ESS_remote_sensing,2010,241,0.721961249973387
ESS_remote_sensing,2010,249,0.932388216167015
ESS_remote_sensing,2010,257,0.852345974276525
ESS_remote_sensing,2010,265,1.14244577806943
ESS_remote_sensing,2010,273,0.946752022693403
ESS_remote_sensing,2010,281,0.93520817470387
ESS_remote_sensing,2010,289,1.36410088000866
ESS_remote_sensing,2010,297,NA
ESS_remote_sensing,2010,305,0.958937450104985
ESS_remote_sensing,2010,313,1.16396905152483
ESS_remote_sensing,2010,321,1.0638596979167
ESS_remote_sensing,2010,329,NA
ESS_remote_sensing,2010,337,NA
ESS_remote_sensing,2010,345,NA
ESS_remote_sensing,2010,353,NA
ESS_remote_sensing,2010,361,NA
ESS_remote_sensing,2011,1,0.648632459143479
ESS_remote_sensing,2011,9,NA
ESS_remote_sensing,2011,17,0.984490131044222
ESS_remote_sensing,2011,25,0.799851316002884
ESS_remote_sensing,2011,33,0.986303112389129
ESS_remote_sensing,2011,41,0.775121652545943
ESS_remote_sensing,2011,49,0.847649502648483
ESS_remote_sensing,2011,57,0.991496214811217
ESS_remote_sensing,2011,65,0.953068202341932
ESS_remote_sensing,2011,73,1.05348419842247
ESS_remote_sensing,2011,81,1.06933374014316
ESS_remote_sensing,2011,89,1.70924323633184
ESS_remote_sensing,2011,97,5.222716004171
ESS_remote_sensing,2011,105,2.88926787483046
ESS_remote_sensing,2011,113,1.88700783333949
ESS_remote_sensing,2011,121,0.472810941230167
ESS_remote_sensing,2011,129,NA
ESS_remote_sensing,2011,137,0.373103292416381
ESS_remote_sensing,2011,145,0.42637142889559
ESS_remote_sensing,2011,153,NA
ESS_remote_sensing,2011,161,0.64586470229278
ESS_remote_sensing,2011,169,0.540285847860681
ESS_remote_sensing,2011,177,0.511346770735458
ESS_remote_sensing,2011,185,0.574204287892296
ESS_remote_sensing,2011,193,0.669838548768198
ESS_remote_sensing,2011,201,0.588976287706899
ESS_remote_sensing,2011,209,0.645684004202299
ESS_remote_sensing,2011,217,0.636211294334436
ESS_remote_sensing,2011,225,0.511171985002009
ESS_remote_sensing,2011,233,0.541391576373167
ESS_remote_sensing,2011,241,0.588078485801085
ESS_remote_sensing,2011,249,0.676348896768464
ESS_remote_sensing,2011,257,0.829911472308785
ESS_remote_sensing,2011,265,0.8014531899636
ESS_remote_sensing,2011,273,NA
ESS_remote_sensing,2011,281,1.40644424417927
ESS_remote_sensing,2011,289,0.986826117189779
ESS_remote_sensing,2011,297,0.578622408167914
ESS_remote_sensing,2011,305,1.23210693242677
ESS_remote_sensing,2011,313,1.66626984756283
ESS_remote_sensing,2011,321,0.773466974677097
ESS_remote_sensing,2011,329,0.487918806054325
ESS_remote_sensing,2011,337,0.957597942549651
ESS_remote_sensing,2011,345,NA
ESS_remote_sensing,2011,353,0.769712915048381
ESS_remote_sensing,2011,361,1.2382716272378
ESS_remote_sensing,2012,1,NA
ESS_remote_sensing,2012,9,1.31336292283699
ESS_remote_sensing,2012,17,1.11883646006194
ESS_remote_sensing,2012,25,0.568444633457591
ESS_remote_sensing,2012,33,0.547978081170158
ESS_remote_sensing,2012,41,0.973215047858154
ESS_remote_sensing,2012,49,0.748476317081288
ESS_remote_sensing,2012,57,NA
ESS_remote_sensing,2012,65,1.91532878061311
ESS_remote_sensing,2012,73,3.76828630634545
ESS_remote_sensing,2012,81,5.78644540337843
ESS_remote_sensing,2012,89,2.88959256442824
ESS_remote_sensing,2012,97,1.80068268039001
ESS_remote_sensing,2012,105,0.725393799461943
ESS_remote_sensing,2012,113,0.458751412706523
ESS_remote_sensing,2012,121,0.47546513101074
ESS_remote_sensing,2012,129,0.406853441381968
ESS_remote_sensing,2012,137,0.583991888978454
ESS_remote_sensing,2012,145,0.630002965205007
ESS_remote_sensing,2012,153,0.565595245341534
ESS_remote_sensing,2012,161,0.458119640260073
ESS_remote_sensing,2012,169,0.59854748987538
ESS_remote_sensing,2012,177,0.761310566720874
ESS_remote_sensing,2012,185,0.613244429628225
ESS_remote_sensing,2012,193,0.457983978548828
ESS_remote_sensing,2012,201,0.567108201559661
ESS_remote_sensing,2012,209,0.544130628838506
ESS_remote_sensing,2012,217,0.55904279164948
ESS_remote_sensing,2012,225,NA
ESS_remote_sensing,2012,233,0.630561137682189
ESS_remote_sensing,2012,241,0.822215603412659
ESS_remote_sensing,2012,249,1.05618018304529
ESS_remote_sensing,2012,257,0.994633017190594
ESS_remote_sensing,2012,265,1.05537844008641
ESS_remote_sensing,2012,273,0.723204870702302
ESS_remote_sensing,2012,281,0.996994408955307
ESS_remote_sensing,2012,289,0.970948464256375
ESS_remote_sensing,2012,297,0.588651877853113
ESS_remote_sensing,2012,305,0.593035227648771
ESS_remote_sensing,2012,313,0.506865994317985
ESS_remote_sensing,2012,321,1.16415653282004
ESS_remote_sensing,2012,329,NA
ESS_remote_sensing,2012,337,NA
ESS_remote_sensing,2012,345,NA
ESS_remote_sensing,2012,353,0.931138317888746
ESS_remote_sensing,2012,361,NA
ESS_remote_sensing,2013,1,NA
ESS_remote_sensing,2013,9,0.863668467878897
ESS_remote_sensing,2013,17,NA
ESS_remote_sensing,2013,25,NA
ESS_remote_sensing,2013,33,NA
ESS_remote_sensing,2013,41,0.805641085971131
ESS_remote_sensing,2013,49,0.727514192067757
ESS_remote_sensing,2013,57,0.792002928532139
ESS_remote_sensing,2013,65,0.671384546877427
ESS_remote_sensing,2013,73,0.724050085671418
ESS_remote_sensing,2013,81,0.661400344096689
ESS_remote_sensing,2013,89,0.942212671050024
ESS_remote_sensing,2013,97,2.31997708331306
ESS_remote_sensing,2013,105,5.92321126179368
ESS_remote_sensing,2013,113,NA
ESS_remote_sensing,2013,121,0.661948284558555
ESS_remote_sensing,2013,129,NA
ESS_remote_sensing,2013,137,NA
ESS_remote_sensing,2013,145,0.371134077373161
ESS_remote_sensing,2013,153,0.538026339862393
ESS_remote_sensing,2013,161,0.495507914825993
ESS_remote_sensing,2013,169,0.540101316360146
ESS_remote_sensing,2013,177,0.523289363831282
ESS_remote_sensing,2013,185,0.423387714375436
ESS_remote_sensing,2013,193,0.491374882425796
ESS_remote_sensing,2013,201,0.571734819976542
ESS_remote_sensing,2013,209,0.66176414266925
ESS_remote_sensing,2013,217,0.897958301048134
ESS_remote_sensing,2013,225,0.990143260268167
ESS_remote_sensing,2013,233,0.796215993551111
ESS_remote_sensing,2013,241,0.700452534894686
ESS_remote_sensing,2013,249,0.94966058514483
ESS_remote_sensing,2013,257,1.06095689278669
ESS_remote_sensing,2013,265,0.932178729427414
ESS_remote_sensing,2013,273,0.859600191789997
ESS_remote_sensing,2013,281,1.08166659885727
ESS_remote_sensing,2013,289,1.09440155159727
ESS_remote_sensing,2013,297,1.54269572367492
ESS_remote_sensing,2013,305,NA
ESS_remote_sensing,2013,313,NA
ESS_remote_sensing,2013,321,1.01525726227552
ESS_remote_sensing,2013,329,NA
ESS_remote_sensing,2013,337,NA
ESS_remote_sensing,2013,345,NA
ESS_remote_sensing,2013,353,NA
ESS_remote_sensing,2013,361,NA
ESS_remote_sensing,2014,1,NA
ESS_remote_sensing,2014,9,1.24641941233056
ESS_remote_sensing,2014,17,NA
ESS_remote_sensing,2014,25,0.81030062824013
ESS_remote_sensing,2014,33,0.56327770918854
ESS_remote_sensing,2014,41,0.931225481838919
ESS_remote_sensing,2014,49,0.843550949345874
ESS_remote_sensing,2014,57,0.755999792542801
ESS_remote_sensing,2014,65,0.695004627007205
ESS_remote_sensing,2014,73,0.838006316222901
ESS_remote_sensing,2014,81,0.864612512494046
ESS_remote_sensing,2014,89,1.02503114437947
ESS_remote_sensing,2014,97,1.32864435206548
ESS_remote_sensing,2014,105,2.82346479001171
ESS_remote_sensing,2014,113,1.17392008578514
ESS_remote_sensing,2014,121,0.792978527095227
ESS_remote_sensing,2014,129,0.553657878748396
ESS_remote_sensing,2014,137,0.3999861672434
ESS_remote_sensing,2014,145,0.390661565184627
ESS_remote_sensing,2014,153,0.446749916019996
ESS_remote_sensing,2014,161,NA
ESS_remote_sensing,2014,169,0.431202729150361
ESS_remote_sensing,2014,177,0.470413785922224
ESS_remote_sensing,2014,185,NA
ESS_remote_sensing,2014,193,0.684888320388617
ESS_remote_sensing,2014,201,0.681815421291209
ESS_remote_sensing,2014,209,0.525848742453364
ESS_remote_sensing,2014,217,0.616423278283745
ESS_remote_sensing,2014,225,0.541818031975989
ESS_remote_sensing,2014,233,0.627386217336601
ESS_remote_sensing,2014,241,0.628695191429019
ESS_remote_sensing,2014,249,1.19658054097588
ESS_remote_sensing,2014,257,0.656164096857869
ESS_remote_sensing,2014,265,0.848369970059843
ESS_remote_sensing,2014,273,0.773061206191994
ESS_remote_sensing,2014,281,0.943827830197159
ESS_remote_sensing,2014,289,1.00857897142263
ESS_remote_sensing,2014,297,0.93535429072889
ESS_remote_sensing,2014,305,NA
ESS_remote_sensing,2014,313,0.994174200152103
ESS_remote_sensing,2014,321,1.03827902549814
ESS_remote_sensing,2014,329,0.884494080087718
ESS_remote_sensing,2014,337,0.899924976914598
ESS_remote_sensing,2014,345,NA
ESS_remote_sensing,2014,353,NA
ESS_remote_sensing,2014,361,NA
ESS_remote_sensing,2015,1,NA
ESS_remote_sensing,2015,9,1.45182112512212
ESS_remote_sensing,2015,17,0.999565419535967
ESS_remote_sensing,2015,25,0.835445966320426
ESS_remote_sensing,2015,33,0.690307150848162
ESS_remote_sensing,2015,41,NA
ESS_remote_sensing,2015,49,1.01550103341584
ESS_remote_sensing,2015,57,0.787035649128239
ESS_remote_sensing,2015,65,0.619130612973946
ESS_remote_sensing,2015,73,0.637595342291797
ESS_remote_sensing,2015,81,0.712501121947219
ESS_remote_sensing,2015,89,0.831230203707121
ESS_remote_sensing,2015,97,1.25374255474166
ESS_remote_sensing,2015,105,1.36275271872513
ESS_remote_sensing,2015,113,0.795146961523368
ESS_remote_sensing,2015,121,0.741444538503294
ESS_remote_sensing,2015,129,0.873223908797227
ESS_remote_sensing,2015,137,0.581371976561796
ESS_remote_sensing,2015,145,0.564834648205455
ESS_remote_sensing,2015,153,0.507086480436397
ESS_remote_sensing,2015,161,0.526310051456781
ESS_remote_sensing,2015,169,0.443018390354447
ESS_remote_sensing,2015,177,0.498789566976161
ESS_remote_sensing,2015,185,0.539290061002469
ESS_remote_sensing,2015,193,0.515295464950962
ESS_remote_sensing,2015,201,0.455270184356058
ESS_remote_sensing,2015,209,0.45782519345996
ESS_remote_sensing,2015,217,0.517668718543423
ESS_remote_sensing,2015,225,0.497870667586251
ESS_remote_sensing,2015,233,0.462100738410212
ESS_remote_sensing,2015,241,0.49092190443064
ESS_remote_sensing,2015,249,0.506084169971315
ESS_remote_sensing,2015,257,0.511000282498928
ESS_remote_sensing,2015,265,0.581010217510144
ESS_remote_sensing,2015,273,0.698863361263859
ESS_remote_sensing,2015,281,0.615631835806403
ESS_remote_sensing,2015,289,1.29796236787032
ESS_remote_sensing,2015,297,1.61224591525247
ESS_remote_sensing,2015,305,0.95579602978374
ESS_remote_sensing,2015,313,1.20673633521507
ESS_remote_sensing,2015,321,0.766000436719499
ESS_remote_sensing,2015,329,1.38843543826105
ESS_remote_sensing,2015,337,0.987032023170647
ESS_remote_sensing,2015,345,NA
ESS_remote_sensing,2015,353,0.893578235286821
ESS_remote_sensing,2015,361,NA
ESS_remote_sensing,2016,1,1.23131472470224
ESS_remote_sensing,2016,9,0.837889599613267
ESS_remote_sensing,2016,17,0.683343767898644
ESS_remote_sensing,2016,25,1.30599444846875
ESS_remote_sensing,2016,33,0.60889313052634
ESS_remote_sensing,2016,41,0.915810224833348
ESS_remote_sensing,2016,49,0.725031697074205
ESS_remote_sensing,2016,57,1.72976865918868
ESS_remote_sensing,2016,65,1.0667568341536
ESS_remote_sensing,2016,73,1.94293983106878
ESS_remote_sensing,2016,81,2.68050004218237
ESS_remote_sensing,2016,89,3.94867182023202
ESS_remote_sensing,2016,97,1.37548440807318
ESS_remote_sensing,2016,105,0.906774773792964
ESS_remote_sensing,2016,113,1.23929680765433
ESS_remote_sensing,2016,121,0.816012784755126
ESS_remote_sensing,2016,129,0.570973875927972
ESS_remote_sensing,2016,137,0.459282447403121
ESS_remote_sensing,2016,145,0.521361029086014
ESS_remote_sensing,2016,153,0.534809345111099
ESS_remote_sensing,2016,161,0.450128769016136
ESS_remote_sensing,2016,169,0.510521670867441
ESS_remote_sensing,2016,177,0.455203972771218
ESS_remote_sensing,2016,185,0.559771422490117
ESS_remote_sensing,2016,193,0.550354923784406
ESS_remote_sensing,2016,201,0.490750256868301
ESS_remote_sensing,2016,209,0.57961746802563
ESS_remote_sensing,2016,217,0.639119809671932
ESS_remote_sensing,2016,225,0.687997354602607
ESS_remote_sensing,2016,233,0.53403791541606
ESS_remote_sensing,2016,241,0.682979928283152
ESS_remote_sensing,2016,249,0.649323005982159
ESS_remote_sensing,2016,257,0.6854471092708
ESS_remote_sensing,2016,265,0.642667098289618
ESS_remote_sensing,2016,273,0.831010352455227
ESS_remote_sensing,2016,281,0.846408276471821
ESS_remote_sensing,2016,289,1.38537767833898
ESS_remote_sensing,2016,297,1.0249505343771
ESS_remote_sensing,2016,305,0.952164557563662
ESS_remote_sensing,2016,313,1.40061013069561
ESS_remote_sensing,2016,321,1.10138892515827
ESS_remote_sensing,2016,329,NA
ESS_remote_sensing,2016,337,0.697010497853983
ESS_remote_sensing,2016,345,1.295700016332
ESS_remote_sensing,2016,353,NA
ESS_remote_sensing,2016,361,NA
ESS_remote_sensing,2017,1,0.817237064466441
ESS_remote_sensing,2017,9,NA
ESS_remote_sensing,2017,17,NA
ESS_remote_sensing,2017,25,0.666633436370318
ESS_remote_sensing,2017,33,0.735227428400891
ESS_remote_sensing,2017,41,NA
ESS_remote_sensing,2017,49,0.82827874432902
ESS_remote_sensing,2017,57,0.919916538385813
ESS_remote_sensing,2017,65,0.989361580442912
ESS_remote_sensing,2017,73,1.19997282211646
ESS_remote_sensing,2017,81,0.94284767903454
ESS_remote_sensing,2017,89,1.33658207692777
ESS_remote_sensing,2017,97,2.49689329488605
ESS_remote_sensing,2017,105,1.89713993995391
ESS_remote_sensing,2017,113,1.21386088691308
ESS_remote_sensing,2017,121,0.653317515885238
ESS_remote_sensing,2017,129,0.519223136075081
ESS_remote_sensing,2017,137,0.460207027508497
ESS_remote_sensing,2017,145,0.400743124720836
ESS_remote_sensing,2017,153,0.501441297410917
ESS_remote_sensing,2017,161,0.568357206946737
ESS_remote_sensing,2017,169,0.489969724847077
ESS_remote_sensing,2017,177,0.563907234280209
ESS_remote_sensing,2017,185,0.562791143762862
ESS_remote_sensing,2017,193,0.669314422935529
ESS_remote_sensing,2017,201,0.887940744458962
ESS_remote_sensing,2017,209,0.869853612869402
ESS_remote_sensing,2017,217,0.943633302010047
ESS_remote_sensing,2017,225,1.11113692790578
ESS_remote_sensing,2017,233,1.09821645767662
ESS_remote_sensing,2017,241,1.29837700716046
ESS_remote_sensing,2017,249,0.713005781002428
ESS_remote_sensing,2017,257,1.31310177563572
ESS_remote_sensing,2017,265,1.33665934132525
ESS_remote_sensing,2017,273,1.16643466799636
ESS_remote_sensing,2017,281,1.02869883375183
ESS_remote_sensing,2017,289,1.33529138060031
ESS_remote_sensing,2017,297,1.11316811605001
ESS_remote_sensing,2017,305,1.66071838200781
ESS_remote_sensing,2017,313,1.78283441632372
ESS_remote_sensing,2017,321,1.3548257917251
ESS_remote_sensing,2017,329,1.16244264726754
ESS_remote_sensing,2017,337,NA
ESS_remote_sensing,2017,345,0.996450778829503
ESS_remote_sensing,2017,353,NA
ESS_remote_sensing,2017,361,NA
ESS_remote_sensing,2018,1,NA
ESS_remote_sensing,2018,9,NA
ESS_remote_sensing,2018,17,1.21836948928776
ESS_remote_sensing,2018,25,NA
ESS_remote_sensing,2018,33,1.87977329680023
ESS_remote_sensing,2018,41,1.35916992528549
ESS_remote_sensing,2018,49,0.850054780815286
ESS_remote_sensing,2018,57,0.866089236150493
ESS_remote_sensing,2018,65,0.807031373601781
ESS_remote_sensing,2018,73,0.850142941356469
ESS_remote_sensing,2018,81,1.08562348785056
ESS_remote_sensing,2018,89,4.80979715063034
ESS_remote_sensing,2018,97,4.78185144559763
ESS_remote_sensing,2018,105,1.45832032007855
ESS_remote_sensing,2018,113,0.958126462510958
ESS_remote_sensing,2018,121,0.484980218557748
ESS_remote_sensing,2018,129,0.575577304236216
ESS_remote_sensing,2018,137,0.451673823176522
ESS_remote_sensing,2018,145,0.396127213827264
ESS_remote_sensing,2018,153,0.536034373463122
ESS_remote_sensing,2018,161,0.400221653179774
ESS_remote_sensing,2018,169,0.522500240624841
ESS_remote_sensing,2018,177,0.616586498751394
ESS_remote_sensing,2018,185,0.49782785726607
ESS_remote_sensing,2018,193,NA
ESS_remote_sensing,2018,201,NA
ESS_remote_sensing,2018,209,0.535207201909413
ESS_remote_sensing,2018,217,0.626832276898633
ESS_remote_sensing,2018,225,0.718035472073578
ESS_remote_sensing,2018,233,0.829477835446596
ESS_remote_sensing,2018,241,0.516014551549118
ESS_remote_sensing,2018,249,0.558485808230356
ESS_remote_sensing,2018,257,0.532083035641387
ESS_remote_sensing,2018,265,0.570450504856427
ESS_remote_sensing,2018,273,0.702941699726998
ESS_remote_sensing,2018,281,1.25474129091546
ESS_remote_sensing,2018,289,0.946777495612557
ESS_remote_sensing,2018,297,NA
ESS_remote_sensing,2018,305,1.46769058270434
ESS_remote_sensing,2018,313,NA
ESS_remote_sensing,2018,321,NA
ESS_remote_sensing,2018,329,NA
ESS_remote_sensing,2018,337,NA
ESS_remote_sensing,2018,345,1.71770264622581
ESS_remote_sensing,2018,353,NA
ESS_remote_sensing,2018,361,NA
ESS_remote_sensing,2019,1,NA
ESS_remote_sensing,2019,9,0.772534992771452
ESS_remote_sensing,2019,17,0.996530630207724
ESS_remote_sensing,2019,25,0.784588414232207
ESS_remote_sensing,2019,33,0.862771523738415
ESS_remote_sensing,2019,41,0.757862404744453
ESS_remote_sensing,2019,49,0.599582217921915
ESS_remote_sensing,2019,57,0.93238866138305
ESS_remote_sensing,2019,65,0.834755681708247
ESS_remote_sensing,2019,73,1.04264936702574
ESS_remote_sensing,2019,81,2.56624378060772
ESS_remote_sensing,2019,89,4.70553238300404
ESS_remote_sensing,2019,97,3.06050182853502
ESS_remote_sensing,2019,105,1.80231873152674
ESS_remote_sensing,2019,113,0.618912031589347
ESS_remote_sensing,2019,121,0.595354460025756
ESS_remote_sensing,2019,129,0.536164838443147
ESS_remote_sensing,2019,137,NA
ESS_remote_sensing,2019,145,0.515134671430792
ESS_remote_sensing,2019,153,0.492506273904445
ESS_remote_sensing,2019,161,0.5812913257484
ESS_remote_sensing,2019,169,0.457665626123464
ESS_remote_sensing,2019,177,0.464196915799694
ESS_remote_sensing,2019,185,0.464130201349756
ESS_remote_sensing,2019,193,0.567378558445031
ESS_remote_sensing,2019,201,0.537121857164287
ESS_remote_sensing,2019,209,0.691674875218604
ESS_remote_sensing,2019,217,0.729369019440845
ESS_remote_sensing,2019,225,0.907412770467535
ESS_remote_sensing,2019,233,1.2552363151535
ESS_remote_sensing,2019,241,1.09349792685654
ESS_remote_sensing,2019,249,1.21831563805678
ESS_remote_sensing,2019,257,1.31093434937441
ESS_remote_sensing,2019,265,0.832187462370429
ESS_remote_sensing,2019,273,1.05298127907082
ESS_remote_sensing,2019,281,2.54273671542864
ESS_remote_sensing,2019,289,1.67565801081027
ESS_remote_sensing,2019,297,1.38154561051146
ESS_remote_sensing,2019,305,1.11000550175786
ESS_remote_sensing,2019,313,1.32562813841778
ESS_remote_sensing,2019,321,NA
ESS_remote_sensing,2019,329,0.97123244364828
ESS_remote_sensing,2019,337,NA
ESS_remote_sensing,2019,345,1.37054713437818
ESS_remote_sensing,2019,353,NA
ESS_remote_sensing,2019,361,1.01240685495526
ESS_remote_sensing,2020,1,0.616147429286116
ESS_remote_sensing,2020,9,NA
ESS_remote_sensing,2020,17,1.04262803427959
ESS_remote_sensing,2020,25,0.758404368396176
ESS_remote_sensing,2020,33,0.755739438796841
ESS_remote_sensing,2020,41,0.749898815082844
ESS_remote_sensing,2020,49,1.0345291902684
ESS_remote_sensing,2020,57,0.651551474635833
ESS_remote_sensing,2020,65,0.690324644569629
ESS_remote_sensing,2020,73,0.85803315704167
ESS_remote_sensing,2020,81,1.04640714763204
ESS_remote_sensing,2020,89,0.895448187647566
ESS_remote_sensing,2020,97,1.4845273040846
ESS_remote_sensing,2020,105,2.47445612778309
ESS_remote_sensing,2020,113,1.25089093956705
ESS_remote_sensing,2020,121,0.776118463625053
ESS_remote_sensing,2020,129,0.708152919397753
ESS_remote_sensing,2020,137,0.502974529282512
ESS_remote_sensing,2020,145,0.47235597252063
ESS_remote_sensing,2020,153,NA
ESS_remote_sensing,2020,161,0.555899979988517
ESS_remote_sensing,2020,169,0.581172586825639
ESS_remote_sensing,2020,177,0.510218874201912
ESS_remote_sensing,2020,185,0.621851949232884
ESS_remote_sensing,2020,193,NA
ESS_remote_sensing,2020,201,0.537649798516655
ESS_remote_sensing,2020,209,0.548270832030891
ESS_remote_sensing,2020,217,0.642388255825012
ESS_remote_sensing,2020,225,NA
ESS_remote_sensing,2020,233,NA
ESS_remote_sensing,2020,241,NA
ESS_remote_sensing,2020,249,0.742104218311693
ESS_remote_sensing,2020,257,1.08735513871517
ESS_remote_sensing,2020,265,0.717351273716445
ESS_remote_sensing,2020,273,0.833290896798077
ESS_remote_sensing,2020,281,1.2386205558307
ESS_remote_sensing,2020,289,1.21828875241657
ESS_remote_sensing,2020,297,1.03219032600041
ESS_remote_sensing,2020,305,3.69876653394781
ESS_remote_sensing,2020,313,1.37123883343031
ESS_remote_sensing,2020,321,2.23283314799506
ESS_remote_sensing,2020,329,2.98814471176509
ESS_remote_sensing,2020,337,1.1650865783226
ESS_remote_sensing,2020,345,NA
ESS_remote_sensing,2020,353,NA
ESS_remote_sensing,2020,361,1.39924816033494
CSS_remote_sensing,2003,1,0.362260049484697
CSS_remote_sensing,2003,9,NA
CSS_remote_sensing,2003,17,NA
CSS_remote_sensing,2003,25,0.793971235536699
CSS_remote_sensing,2003,33,0.635296378374268
CSS_remote_sensing,2003,41,NA
CSS_remote_sensing,2003,49,0.684426715979016
CSS_remote_sensing,2003,57,0.814368293843715
CSS_remote_sensing,2003,65,0.728839102644758
CSS_remote_sensing,2003,73,0.928611025725421
CSS_remote_sensing,2003,81,1.4358829926211
CSS_remote_sensing,2003,89,0.987523732033182
CSS_remote_sensing,2003,97,5.30141682911415
CSS_remote_sensing,2003,105,5.3077407838081
CSS_remote_sensing,2003,113,0.426313519570602
CSS_remote_sensing,2003,121,0.408165209767128
CSS_remote_sensing,2003,129,0.438714314152285
CSS_remote_sensing,2003,137,0.491522690153505
CSS_remote_sensing,2003,145,NA
CSS_remote_sensing,2003,153,0.570973804413554
CSS_remote_sensing,2003,161,0.403285919189692
CSS_remote_sensing,2003,169,0.366867590532731
CSS_remote_sensing,2003,177,0.400078144478032
CSS_remote_sensing,2003,185,0.396158323719218
CSS_remote_sensing,2003,193,NA
CSS_remote_sensing,2003,201,0.371895474445244
CSS_remote_sensing,2003,209,0.434905568857628
CSS_remote_sensing,2003,217,0.427453804870739
CSS_remote_sensing,2003,225,0.512641381195571
CSS_remote_sensing,2003,233,0.618875821180133
CSS_remote_sensing,2003,241,0.555545702109854
CSS_remote_sensing,2003,249,0.532771372538032
CSS_remote_sensing,2003,257,0.432125317080426
CSS_remote_sensing,2003,265,0.403835501846455
CSS_remote_sensing,2003,273,0.548682005015588
CSS_remote_sensing,2003,281,0.553250680441957
CSS_remote_sensing,2003,289,0.616660840681488
CSS_remote_sensing,2003,297,1.0790054058873
CSS_remote_sensing,2003,305,0.726779542044195
CSS_remote_sensing,2003,313,0.786646783621011
CSS_remote_sensing,2003,321,1.17665840577648
CSS_remote_sensing,2003,329,1.01193379351478
CSS_remote_sensing,2003,337,NA
CSS_remote_sensing,2003,345,0.56913492450417
CSS_remote_sensing,2003,353,0.603389514660098
CSS_remote_sensing,2003,361,1.35659237063861
CSS_remote_sensing,2004,1,0.728234752651921
CSS_remote_sensing,2004,9,NA
CSS_remote_sensing,2004,17,0.781964672749842
CSS_remote_sensing,2004,25,NA
CSS_remote_sensing,2004,33,0.779531302255201
CSS_remote_sensing,2004,41,0.713742980396293
CSS_remote_sensing,2004,49,0.700874306465009
CSS_remote_sensing,2004,57,0.710708550174373
CSS_remote_sensing,2004,65,0.757659801189387
CSS_remote_sensing,2004,73,0.939464369764576
CSS_remote_sensing,2004,81,1.49595182213768
CSS_remote_sensing,2004,89,1.09634531714257
CSS_remote_sensing,2004,97,2.18566437902317
CSS_remote_sensing,2004,105,0.827411451672454
CSS_remote_sensing,2004,113,0.610163853865072
CSS_remote_sensing,2004,121,0.421021568855165
CSS_remote_sensing,2004,129,0.791755481154086
CSS_remote_sensing,2004,137,0.704132345372654
CSS_remote_sensing,2004,145,0.492757905688551
CSS_remote_sensing,2004,153,NA
CSS_remote_sensing,2004,161,0.432387127584542
CSS_remote_sensing,2004,169,0.406830849453627
CSS_remote_sensing,2004,177,0.389870008569659
CSS_remote_sensing,2004,185,NA
CSS_remote_sensing,2004,193,0.382934497962868
CSS_remote_sensing,2004,201,0.320387999386529
CSS_remote_sensing,2004,209,NA
CSS_remote_sensing,2004,217,0.617285309741879
CSS_remote_sensing,2004,225,0.524829259051872
CSS_remote_sensing,2004,233,0.534354877679583
CSS_remote_sensing,2004,241,0.64949293555056
CSS_remote_sensing,2004,249,0.600816400469188
CSS_remote_sensing,2004,257,0.747251136832498
CSS_remote_sensing,2004,265,0.734937709943358
CSS_remote_sensing,2004,273,0.771422270815689
CSS_remote_sensing,2004,281,0.761092742383084
CSS_remote_sensing,2004,289,0.87206461430123
CSS_remote_sensing,2004,297,0.88308837795125406
CSS_remote_sensing,2004,305,0.767925376121977
CSS_remote_sensing,2004,313,0.65647912288098
CSS_remote_sensing,2004,321,0.821189666344938
CSS_remote_sensing,2004,329,0.911953472516623
CSS_remote_sensing,2004,337,0.795769404195989
CSS_remote_sensing,2004,345,NA
CSS_remote_sensing,2004,353,0.942062748894877
CSS_remote_sensing,2004,361,NA
CSS_remote_sensing,2005,1,NA
CSS_remote_sensing,2005,9,NA
CSS_remote_sensing,2005,17,NA
CSS_remote_sensing,2005,25,0.670457063526539
CSS_remote_sensing,2005,33,0.745444379076661
CSS_remote_sensing,2005,41,0.752951012653519
CSS_remote_sensing,2005,49,0.671444180658616
CSS_remote_sensing,2005,57,0.667544259592681
CSS_remote_sensing,2005,65,0.652514102746422
CSS_remote_sensing,2005,73,1.03768183933025
CSS_remote_sensing,2005,81,1.53500659844602
CSS_remote_sensing,2005,89,1.1235056913282
CSS_remote_sensing,2005,97,0.874672396380499
CSS_remote_sensing,2005,105,0.675769126013101
CSS_remote_sensing,2005,113,0.358240831239396
CSS_remote_sensing,2005,121,0.612027799579274
CSS_remote_sensing,2005,129,1.01264657232509
CSS_remote_sensing,2005,137,0.567501134293921
CSS_remote_sensing,2005,145,0.625588973405131
