year,section_name,depth_m,mean_TA_umolkg,mean_DIC_umolkg,mean_pH_total,mean_pCO2_uatm,mean_substrate_inhibitor_ratio,mean_omega_aragonite,mean_omega_calcite,mean_carbonate_system_vulnerability_index
2022,Cabot_Strait,50,2123.288409294446,2043.477159230847,7.960315977209026,458.7098197015537,0.2006330711578755,1.062422206960022,1.704522389435458,79.73240910019956
2022,Halifax_Line,50,2273.873271759369,2073.780042193411,8.017921852437267,430.7410658230812,0.2420514877657042,2.089581988723535,3.260899499664118,181.4717955044971
2022,Louisbourg,50,2171.15991998823,2058.288345257758,7.986480423328109,444.6220482153377,0.2171448646231894,1.349762370607075,2.151104443452885,110.4082101850449
2022,Northeast_Channel,50,2201.738662944602,2069.260179267148,8.029196806888663,403.5462362848805,0.2403161670261576,1.52612025823079,2.428534258839408,133.7514251948186
2022,Portsmouth_Line,50,2211.770318744956,2074.38697032792,7.963901856215649,486.2563899377206,0.2119828231395586,1.583888581003141,2.500112708532446,133.3431802242811
2022,Seal_Island,50,-999,-999,-999,-999,-999,-999,-999,-999
2022,St_Anns_Bank,50,-999,-999,-999,-999,-999,-999,-999,-999
2022,Yarmouth_Line,50,2208.66561736965,2102.364676672512,7.893007558983646,582.7447465036022,0.182963904475837,1.336369936371183,2.112493642478113,106.4734257583857
2023,Browns_Bank,50,2168.202875526314,2072.707635220114,7.941310673531233,500.4527387833785,0.1979305952185393,1.242182688382803,1.980058040292891,98.77623755827516
2023,Cabot_Strait,50,2170.550124766681,2077.872017931808,7.972985067192665,452.5107038333675,0.2106125022233644,1.171668605357137,1.872610662949249,92.48311042218302
2023,Halifax_Line,50,2290.949132672708,2102.734347965164,8.0171533278672,432.3105131061489,0.243313472941108,1.991552355359423,3.118289526800825,174.0608336982431
2023,Laurentian_Channel_Mouth,50,2195.069314577514,2104.455360460864,7.949420690974243,484.9109480069381,0.2026575293990102,1.162097922250642,1.854179009775533,90.57549999999999
2023,Louisbourg,50,2198.569937644345,2098.8188951400102,7.998740644440915,428.3054011945462,0.2247801298109005,1.23853781134867,1.981098215756437,99.94832250559517
2023,Northeast_Channel,50,2204.215442190609,2069.52498887833,7.95388117801212,500.3909705739068,0.2073303895112174,1.583288962555832,2.497967307648825,137.3499121925242
2023,Portsmouth_Line,50,2183.337261021409,2061.643436930661,7.948185900401858,499.3889384050423,0.2027453748041394,1.4513584582169201,2.296462754676321,120.4133650595026
2023,St_Anns_Bank,50,-999,-999,-999,-999,-999,-999,-999,-999
2023,Yarmouth_Line,50,2194.843452705854,2079.280283717692,7.954468961907507,491.930626261307,0.2059554013768983,1.394422971551202,2.212536231573778,115.1476750315722
2024,Browns_Bank,50,2194.766178228937,2085.530678776872,7.922467510057945,529.461570037773,0.1923347313055723,1.313620106540499,2.08234930252701,101.0193616139688
2024,Cabot_Strait,50,2125.095772997714,2042.89356171722,7.913053488427872,518.3207456818113,0.1817839172220672,1.059340631838488,1.695253409823431,82.01621266880328
2024,Halifax_Line,50,2241.080910958092,2069.907805720275,7.99798272217071,443.4662716413759,0.2289374513833191,1.775916013227237,2.786500023704187,147.8577187714271
2024,Laurentian_Channel_Mouth,50,2161.766573579692,2097.49306157934,7.88147525366075,556.2417484052559,0.1725101149107464,0.938638113769804,1.500837672550979,65.24636795833332
2024,Louisbourg,50,2146.879214754023,2034.744824624413,7.989670896065817,436.9829465543975,0.2162251423579564,1.332266736345932,2.125545793264084,108.7231775232861
2024,Northeast_Channel,50,2125.156678831315,2073.860468513751,7.788207296832854,707.4592807646641,0.1396783147389539,0.8553986993213489,1.363705871474857,26.91173189962763
2024,Portsmouth_Line,50,2181.636047698471,2069.735792613043,7.92094535275552,535.2538279660208,0.1912050363523405,1.352947630512516,2.142856424976689,107.3544408045828
2024,Yarmouth_Line,50,2184.846048819838,2079.665920518082,7.908144565750157,556.0987583328216,0.1863135569009041,1.300212573662414,2.060902426128833,105.0449098264445
2014,Browns_Bank,100,2270.961492289726,2097.631664980237,8.018370203915273,431.7497362380306,0.2426975192898256,1.906448042302957,2.995304790006889,169.6527292938748
2014,Cabot_Strait,100,2205.65772528496,2119.513581565723,7.953905835564673,478.6594762647025,0.2052146575867616,1.129108702078754,1.803493917502058,85.45384434750895
2014,Gully,100,-999,-999,-999,-999,-999,-999,-999,-999
2014,Halifax_Line,100,2311.345751626621,2129.364372290171,8.002657644195812,456.4260144274257,0.239246303905573,1.9965073898755,3.125253222241954,178.9650517869391
2014,Louisbourg,100,2255.744274628179,2113.098314816511,7.994839831809077,448.3113592634568,0.2289760409550481,1.569700948176342,2.481255725014029,143.7337257083171
2014,Peter_Smith_Line,100,2252.34329592164,2132.843766485705,7.948717290261471,509.7586718097377,0.2088471654727705,1.45479935395724,2.302771996561352,122.9706174554964
2014,St_Anns_Bank,100,-999,-999,-999,-999,-999,-999,-999,-999
2015,Banquereau_Bank,100,2228.698625913301,2130.595934999089,7.967933517733569,466.9106714917391,0.2134321169228733,1.217211014986099,1.940442103238529,94.3318497854595
2015,Browns_Bank,100,2243.298518696544,2115.068982014278,7.975058545029806,472.4036491707251,0.2193377872907947,1.502966007985174,2.380061714409199,127.4685211424496
2015,Cabot_Strait,100,2213.921035683068,2133.531974243043,7.923018955605485,520.4730468804119,0.1931246052389859,1.092300027864068,1.742780183939987,80.99779585636134
2015,Halifax_Line,100,2300.423688412191,2130.072192100069,7.988632111674938,469.4375817190302,0.2312870816313269,1.861884407543244,2.919090719808363,162.4377461039511
2015,Louisbourg,100,2223.365279239954,2122.745802902341,7.925507017249796,522.2856691413974,0.1957092425490424,1.232920504695524,1.957938140320769,101.2499898069419
2015,Portsmouth_Line,100,2235.97187990558,2118.856318689529,7.940455805845646,513.0077084482791,0.2033270154421168,1.403437818863545,2.222017913955384,115.4479584682745
2015,St_Anns_Bank,100,-999,-999,-999,-999,-999,-999,-999,-999
2015,St_Pierre_Bank,100,-999,-999,-999,-999,-999,-999,-999,-999
2015,Yarmouth_Line,100,2221.609746863588,2101.950401708503,7.947264921627285,502.2681906040202,0.2051070631428009,1.41998109989999,2.248130548135602,113.966687268454
2016,Banquereau_Bank,100,2274.383907637934,2129.771076871467,8.020673914813873,424.6581329949578,0.2439654383470138,1.662502992965982,2.631631207630311,149.5255944877397
2016,Browns_Bank,100,2282.707991449549,2126.796969829323,7.967658782774761,493.3702778832193,0.2200222087833857,1.738423390415712,2.730792557541001,149.3415920588152
2016,Cabot_Strait,100,2208.950754594521,2120.877685393044,7.943756155434295,494.4163526659042,0.2014324016582072,1.148347548040252,1.832689064731929,86.47836985212368
2016,Gully,100,-999,-999,-999,-999,-999,-999,-999,-999
2016,Halifax_Line,100,2312.543189995076,2130.939387982869,7.985965461900634,477.0428127343896,0.2312812405553493,1.974384054118556,3.086438765571786,173.0593046940222
2016,Louisbourg,100,2232.743859887729,2123.00241940399,7.952671791675725,491.9070512028981,0.2076585067884379,1.309632606265409,2.080149838164966,110.1630161435394
2016,Peter_Smith_Line,100,2266.120851720092,2121.416581616147,7.9648259050631,493.6149056184292,0.2174494333797758,1.661842450486708,2.61623462132592,143.2087039613888
2016,Portsmouth_Line,100,2249.454053912234,2128.438768329521,7.916689153648194,556.4175558452913,0.195542992679802,1.453510648381249,2.291985143339314,120.3910071981993
2016,Yarmouth_Line,100,2240.209715840729,2111.885166247781,7.956235525407478,497.7854722000618,0.2109830222970067,1.509929490036989,2.386408306605134,127.9189880331099
2017,Banquereau_Bank,100,2240.545579872043,2136.881504607523,7.962165899618858,478.4408540536401,0.2122304466136804,1.270100009003672,2.0209088174318,99.99146787279801
2017,Browns_Bank,100,2259.429035741912,2108.097463032215,7.991323504754765,460.37104870208,0.2287838317429564,1.711217272116536,2.696957535597806,149.079263423037
2017,Cabot_Strait,100,2190.667333456907,2106.3286165425948,7.947213953929531,484.4905897341775,0.2010774256719997,1.111097357262665,1.775273959085249,82.73166918753923
2017,Gully,100,-999,-999,-999,-999,-999,-999,-999,-999
2017,Halifax_Line,100,2301.871106075346,2117.820052533198,8.002326369481198,453.7872496947656,0.2378705354989613,1.99029691346396,3.113946629179281,176.0440335036737
2017,Louisbourg,100,2223.004554450858,2118.381714350131,7.933052889796596,514.4447219376759,0.198327977628627,1.254956058408789,1.992755652856399,105.4007972030433
2017,Peter_Smith_Line,100,2259.847266148263,2102.561021713512,7.995194054681747,454.6735888329964,0.2303496809563896,1.759666000932195,2.770480220624776,154.0283779029825
2017,Portsmouth_Line,100,2289.052865233773,2144.518890213458,7.952058012327292,511.9238755707453,0.2136007394068472,1.643057688426719,2.583245835182592,139.9307978933904
2017,St_Anns_Bank,100,-999,-999,-999,-999,-999,-999,-999,-999
2017,Yarmouth_Line,100,2226.846895566181,2096.582384383553,7.96781729291588,479.6665757886481,0.214668738543967,1.522047096196953,2.4069888095827,130.3818492643744
2018,Banquereau_Bank,100,2177.624283386459,2106.462348175401,7.927404137739591,504.0307678292757,0.1915326528162987,1.018284901654561,1.629395244486779,73.90716805661587
2018,Browns_Bank,100,2269.072374964897,2112.584241469613,7.980652460812954,474.1257794959461,0.2244556273546898,1.74134639152254,2.738411374403222,151.9553069763766
2018,Cabot_Strait,100,2185.068096873087,2112.476073090735,7.912499201573942,525.4125229495556,0.1862434491884831,1.020515218405523,1.630412571245926,71.09438238005094
2018,Gully,100,-999,-999,-999,-999,-999,-999,-999,-999
2018,Halifax_Line,100,2317.469086979349,2134.279321794808,7.983686648654963,480.449590146974,0.2307306728203328,1.996097730828514,3.117915972529836,176.3406921655101
2018,Laurentian_Channel_Centre,100,-999,-999,-999,-999,-999,-999,-999,-999
2018,Laurentian_Channel_Mouth,100,2212.929441651487,2140.695762644772,7.91409028476728,529.0350469560036,0.1892387228812707,1.028158072574595,1.642510664137977,72.01952053431128
2018,Louisbourg,100,2226.040729774433,2112.54533058171,7.957336352978022,483.7852041309327,0.2086673652650713,1.317007491615922,2.09104515875141,114.2450890288831
2018,Portsmouth_Line,100,2247.082545302493,2115.085765351618,7.959490314287005,494.7042023453974,0.2128896934505758,1.542676617190866,2.436535493288137,132.2056987014277
2018,Viking_Buoy,100,-999,-999,-999,-999,-999,-999,-999,-999
2018,Yarmouth_Line,100,2229.315254688989,2107.042862820727,7.9455208047407,507.9778001262641,0.20518878301624419,1.450864136558252,2.294315213901881,121.9608433672029
2019,Browns_Bank,100,2256.059675410135,2116.275558839895,7.954630368377043,503.0911628472153,0.2114179368187454,1.577030183929249,2.485369604985268,131.1534228522369
2019,Cabot_Strait,100,2197.125078156745,2115.735103818905,7.936488604651919,499.5293576014989,0.1972082006821938,1.092345747992395,1.745302978055008,79.9796438357971
2019,Gully,100,-999,-999,-999,-999,-999,-999,-999,-999
2019,Halifax_Line,100,2307.393127245996,2130.006762491631,7.990187493786027,470.6906445903489,0.232916247032374,1.936025759570296,3.03005558656124,169.8271887994807
2019,Louisbourg,100,2224.911994417467,2111.154474714775,7.985192796077069,450.8320189489887,0.2213363643302736,1.340810264601261,2.133397024735453,114.3370785098337
2019,Portsmouth_Line,100,2220.546976864905,2109.729459311301,7.935718173218818,519.9608421513079,0.2003867831197554,1.362512233775843,2.160034130336081,111.8385786146032
2019,Yarmouth_Line,100,2217.348687317271,2113.200241857967,7.910737957906827,552.8039393221181,0.1899361760909066,1.301852974914802,2.062781074548199,104.0777377355221
2020,Browns_Bank,100,2223.899077067443,2090.353770267579,7.978177024031499,467.8838540700664,0.2189865303596571,1.544868677496618,2.444194576724621,131.7889713329279
2020,Cabot_Strait,100,2216.508812838038,2130.319435720996,7.92815536434722,515.8622487590409,0.1956509725812793,1.136974852091347,1.812376220300836,84.76041329943291
2020,Halifax_Line,100,2312.810377085014,2142.707521427444,7.969099200235625,498.0983423838182,0.2236778166250453,1.873083810852523,2.931068886447821,162.7401162459894
2020,Louisbourg,100,2236.799602188892,2113.954348919955,7.957720749185121,490.8408169194324,0.2107019465011497,1.426041205208155,2.258065074579723,123.3825628144448
2020,Northeast_Channel,100,2269.936359092751,2132.673570089221,7.942584469841978,525.0823442156546,0.2082503351748576,1.607552438279484,2.530368564256121,137.9260393704495
2020,Portsmouth_Line,100,2229.951769426008,2122.808136395222,7.906201534483973,561.4101707420176,0.1892884766703458,1.334294604562959,2.111350862414143,107.2853935910098
2020,St_Anns_Bank,100,-999,-999,-999,-999,-999,-999,-999,-999
2021,Browns_Bank,100,2243.306416462077,2124.329333747768,7.93666366907748,521.3989624968214,0.2026887059605573,1.417672956289071,2.242781482489638,115.8597018875527
2021,Cabot_Strait,100,2204.323810602895,2129.977015489747,7.896364872109438,553.5243052352288,0.1818233834125576,1.039616005001507,1.658323221569068,69.98158777808179
2021,Gully,100,-999,-999,-999,-999,-999,-999,-999,-999
2021,Halifax_Line,100,2324.947239617989,2150.965086716278,7.958743460690587,515.020058311208,0.2205097424279308,1.917970331270347,2.994339998853163,165.8375529138669
2021,Laurentian_Channel_Mouth,100,2223.085846243577,2160.504256244927,7.85998878427223,611.7439384707108,0.1697582128546372,0.9701281570484717,1.547072076285288,63.35370367635955
2021,Louisbourg,100,2227.367463303284,2133.736675792699,7.905719252626855,551.6408748055403,0.1878637657136617,1.185196100082608,1.883040755504896,93.84716579363656
2021,Northeast_Channel,100,2273.436502329618,2148.09296598656,7.899714172605347,587.5894180171675,0.1911280928023938,1.506189865662339,2.367983219190542,124.4388206654453
2021,Portsmouth_Line,100,2253.248731258925,2137.129711236899,7.915433033460321,553.5101030833553,0.1949523083458242,1.412264055834646,2.230805756684505,116.0054547886416
2021,St_Anns_Bank,100,-999,-999,-999,-999,-999,-999,-999,-999
2021,Yarmouth_Line,100,2245.986212857116,2121.639482271253,7.951357752907058,504.8369541555981,0.2093508489557764,1.477761517231137,2.336752857025499,125.3170308922552
2022,Browns_Bank,100,2294.63533852859,2149.604598110343,7.924091257292367,558.5126145790591,0.2027326588351996,1.67141801271493,2.620586687723963,141.7723767106446
2022,Cabot_Strait,100,2187.663672434634,2114.881288050417,7.899243589240605,548.8696032496468,0.181648683811364,1.030041111394356,1.645405578220807,71.62165679070195
2022,Halifax_Line,100,2317.161407539246,2133.092692638675,7.974141491588242,493.8883681324513,0.22634925261058,1.993938847329656,3.111454046998603,173.0544700347552
2022,Louisbourg,100,2221.599745930826,2117.119355008836,7.945715160463944,501.0670388442729,0.2038738966905586,1.28632026400877,2.044787205983202,104.7023350650608
2022,Northeast_Channel,100,2263.797660974214,2149.681904021162,7.929480959757623,536.2392137114257,0.2015695536384365,1.408345727917276,2.228880475470313,117.033705252321
2022,Portsmouth_Line,100,2240.0199607316,2128.709666518174,7.908583900817526,564.5885774119378,0.1914654717889198,1.382163883039021,2.184809663561889,112.6871344042329
2022,Seal_Island,100,-999,-999,-999,-999,-999,-999,-999,-999
2022,Yarmouth_Line,100,2223.003678997885,2147.810045044921,7.806092848277302,728.1948463595188,0.1534527622668761,1.112260450819755,1.758389081165873,80.32154218166245
2023,Browns_Bank,100,2235.601374529192,2136.546053363889,7.92557466063947,528.9977936738533,0.1966061315726552,1.249139084023132,1.986020994553283,97.36465339587346
2023,Cabot_Strait,100,2200.484973007477,2120.1230568109,7.930434041890925,507.1300643672762,0.1949534028907038,1.083736381590967,1.730814258918234,78.37856558426462
2023,Gully,100,-999,-999,-999,-999,-999,-999,-999,-999
2023,Halifax_Line,100,2312.727453281957,2146.157303783839,7.981292671158063,480.3900748595524,0.2289204384228591,1.829782506266909,2.870264074201333,158.3058111993389
2023,Laurentian_Channel_Mouth,100,2225.352381942312,2149.502005410345,7.908940271882186,539.6330341296194,0.1883041001751742,1.055495564087808,1.684035525564074,72.14267416093556
2023,Louisbourg,100,2237.296408010784,2123.051696614552,7.970610954765485,470.0560507386545,0.2158874130246228,1.34652554750346,2.139577802542581,114.639885036667
2023,Northeast_Channel,100,2290.705268043665,2155.150750609196,7.941263617862014,528.3460869600021,0.2092541136379712,1.590010339625838,2.50453125804422,134.7361141213677
2023,Portsmouth_Line,100,2230.527332641941,2132.817262599587,7.873161837984862,610.8057766177527,0.1767459415147637,1.254838916162181,1.985611622374106,95.47349806081685
2023,St_Anns_Bank,100,-999,-999,-999,-999,-999,-999,-999,-999
2023,Yarmouth_Line,100,2228.645201863189,2134.724635455455,7.87961764678026,596.1449461598006,0.1786541946197911,1.212063576828305,1.921371765823573,89.70231263669339
2024,Browns_Bank,100,2263.448231372517,2130.383274043928,7.951704212493584,508.7018823877003,0.2112281353811955,1.553210823655131,2.450714226266343,130.8631422059803
2024,Cabot_Strait,100,2182.815531071194,2119.863035805283,7.870127503040907,586.7576443672124,0.1702237755901701,0.9538881701844124,1.524147200468431,60.05419939298395
2024,Gully,100,-999,-999,-999,-999,-999,-999,-999,-999
2024,Halifax_Line,100,2276.567270623967,2129.598620551868,7.962913767136561,494.1811474254187,0.2169447871231232,1.634247566633733,2.571789036533572,136.8990993432912
2024,Laurentian_Channel_Mouth,100,2198.945106835348,2119.662915977412,7.934125303267851,499.6129823470367,0.1960719702909683,1.066390936181049,1.703947200768795,75.14020531322771
2024,Louisbourg,100,2209.015847515504,2125.034723907292,7.916099742690125,532.8975314199594,0.1902216371045612,1.121449247258228,1.787986059137286,84.10710018488622
2024,Northeast_Channel,100,2207.773780131,2126.71904451576,7.843649287289045,646.3786709449638,0.1640825958548281,1.110185600911329,1.75945123785159,77.28459275334677
2024,Portsmouth_Line,100,2229.410069167441,2124.813805108957,7.902172121910943,568.7662444608122,0.1877072690892803,1.309850919068576,2.074218045465309,102.6507227467805
2024,Yarmouth_Line,100,2214.270442954567,2128.86711963256,7.848872716707578,648.1820201653538,0.16679984029809,1.159652637577802,1.837104593990149,85.27756378110868
2014,Browns_Bank,150,2328.241099257288,2135.69244727578,8.025265809562764,433.718399147955,0.252358997758665,2.112983428879326,3.306185551495537,191.5787340988078
2014,Cabot_Strait,150,2254.715238807371,2167.450583082991,7.892465076766321,575.2907608369887,0.1848604560811212,1.158680566533714,1.840062809797208,85.05108444261415
2014,Halifax_Line,150,2323.092661569374,2170.669188498751,7.937679004475907,542.5138331479511,0.2108064422112071,1.731950822716643,2.714605565114526,148.8899139955459
2014,Louisbourg,150,2296.677329410552,2143.385967467853,8.001210662770335,452.6772602813809,0.2367323950487441,1.717862611252331,2.707683118688157,159.1429909843216
2014,St_Anns_Bank,150,2241.724999999994,2148.999999999999,7.925271944944252,527.6925745944721,0.1968291449415633,1.199435293484724,1.908115811407029,92.72499999999972
2015,Browns_Bank,150,2301.087248591409,2145.985821345057,7.9786913198430804,483.7884413560038,0.2268801070954239,1.754763011058073,2.759556870891461,154.2525576342371
2015,Halifax_Line,150,2312.720610767497,2164.712952226155,7.942479717451486,532.9713582839483,0.2117919271747458,1.687643154939249,2.649577135050011,144.2610801113064
2015,Louisbourg,150,2264.681865568921,2146.863175649364,7.928621584542594,531.7792572909534,0.2004169666136591,1.366621102632664,2.161725778591923,99.61543532263224
2015,Portsmouth_Line,150,-999,-999,-999,-999,-999,-999,-999,-999
2015,St_Anns_Bank,150,2256.736999999998,2167.799999999997,7.899038881044558,567.6657232128914,0.1875942133269254,1.176280285049513,1.868458710445563,88.93699999999984
2015,Yarmouth_Line,150,2253.567062473828,2136.375190339442,7.919850860547088,545.1719745169871,0.1964380462418506,1.403733640523802,2.217168308453033,114.3974380683231
2016,Browns_Bank,150,2326.701763788191,2158.483820581916,7.983502218478519,483.6556156298939,0.2318884996714259,1.887684739750075,2.959633419041146,168.0360283380009
2016,Cabot_Strait,150,2258.465874501923,2167.663433481699,7.892941401294864,577.7565123550966,0.1855487783349044,1.191971069032871,1.891128060474452,90.08220217021137
2016,Halifax_Line,150,2323.716133757214,2167.174168595288,7.937241325971623,543.9728907601658,0.210763449519,1.766616910336914,2.765771185310554,151.625727644235
2016,Louisbourg,150,2303.987142347537,2165.526312227717,7.951856879892189,515.6919150801631,0.21459793738168,1.587975569627674,2.502289908460025,140.616287236022
2016,Peter_Smith_Line,150,2287.324279083954,2144.147462619607,7.953973545532843,512.0789209149963,0.2145816371217522,1.654711310549697,2.603666881756072,142.7033847264339
2016,Portsmouth_Line,150,-999,-999,-999,-999,-999,-999,-999,-999
2016,Yarmouth_Line,150,2275.667922273478,2141.91285609968,7.936811355026686,532.067345290781,0.2061007534788533,1.570013880099943,2.472094327955769,133.7155418990862
2017,Browns_Bank,150,2318.123087449976,2164.236867849678,7.96277104609309,507.5948340600799,0.2214009019497153,1.75043446710169,2.74913424522601,152.890708275994
2017,Cabot_Strait,150,2230.086711857937,2152.204112809543,7.898578296406059,556.656311759052,0.184733269360396,1.07453303168869,1.71182839232113,76.0901607184352
2017,Halifax_Line,150,2307.044802124102,2163.286989379431,7.921842976961214,561.5209144049188,0.2028054962771117,1.652790615030011,2.591109310177042,139.9450677318232
2017,Louisbourg,150,2249.198244759525,2140.269391676585,7.887237142063715,585.1296802536536,0.1822197099787624,1.262738219511318,1.995380847750273,83.377072156105
2017,Peter_Smith_Line,150,2294.072675210531,2145.589656630738,7.962498094064033,502.4378422806248,0.218891011981738,1.697358445181145,2.669305084530013,147.6522962596927
2017,Portsmouth_Line,150,-999,-999,-999,-999,-999,-999,-999,-999
2017,St_Anns_Bank,150,2243.935999999999,2160.799999999998,7.88101379255927,591.2608598858425,0.1796364642487295,1.12957876363047,1.794381755359594,83.13599999999991
2017,Yarmouth_Line,150,2260.229314309298,2134.574567773555,7.916691854695942,556.2101655914598,0.1964527931826411,1.497700050183615,2.358763152928508,125.1163588480853
2018,Cabot_Strait,150,2233.787998645656,2164.895544713294,7.859491481452838,615.0975357325692,0.1704257453665531,1.012288096793832,1.611217391347141,66.45466719107607
2018,Halifax_Line,150,2313.313844099059,2157.674103508231,7.939781403736906,536.673293412786,0.2106808017020419,1.747589666273663,2.737538414121892,150.2575190842992
2018,Laurentian_Channel_Centre,150,-999,-999,-999,-999,-999,-999,-999,-999
2018,Louisbourg,150,2265.874056814695,2144.70958169242,7.922976303112123,540.4582537019843,0.1980834053057737,1.386984033929154,2.19033286637276,105.82131831793
2018,Portsmouth_Line,150,-999,-999,-999,-999,-999,-999,-999,-999
2018,Yarmouth_Line,150,2257.041223160586,2129.494340630813,7.939840926426929,521.6233424759474,0.2053712443419504,1.504431563886206,2.373886781667106,127.0051211056228
2019,Cabot_Strait,150,2252.879100082241,2168.940586606808,7.878638440229718,599.1328498532473,0.1797148311869758,1.143206880596633,1.815701917918513,84.51452482325834
2019,Halifax_Line,150,2302.826859952741,2162.572481136496,7.916099418210396,569.4438351961984,0.2001367851822583,1.627633806907437,2.552660063701554,137.2289609210707
2019,Louisbourg,150,2263.635803625832,2137.019548007911,7.941758563884829,515.02783807370065,0.2058721926458312,1.43157496638385,2.262152878149789,106.519020252117
2019,Portsmouth_Line,150,-999,-999,-999,-999,-999,-999,-999,-999
2019,Yarmouth_Line,150,2237.211616342572,2137.464065503643,7.877638455082936,607.2585039845338,0.179099032973529,1.275460772413928,2.016834043108682,98.21914901525074
2020,Cabot_Strait,150,2261.61452683392,2170.200001979471,7.888343845187826,586.0353806241757,0.1840990325325495,1.198861119239436,1.901103160851039,89.81954470193968
2020,Halifax_Line,150,2315.621751197513,2174.242557811495,7.911714384312004,579.135863301307,0.1995210781864587,1.64464526349093,2.577342492027541,139.1867162354353
2020,Louisbourg,150,2288.988051157283,2154.576812162048,7.949358144068693,514.8515854810291,0.2119554898499341,1.539281955551421,2.427772353806934,133.6088385138684
2020,Northeast_Channel,150,-999,-999,-999,-999,-999,-999,-999,-999
2021,Cabot_Strait,150,2247.705742581882,2169.905279539283,7.875042581999063,598.5221195630835,0.1775221155146471,1.086044702625838,1.72688686870702,76.69519578497724
2021,Halifax_Line,150,2313.077107882923,2170.054292865977,7.911656951142477,577.6067379593853,0.1991078930060411,1.644597924143656,2.576932669323242,137.7541165367881
2021,Louisbourg,150,2276.819188276889,2142.355601442258,7.947678576566629,514.1969689280843,0.2100899014705775,1.536751605772524,2.422777470384215,133.5849958657846
2021,Portsmouth_Line,150,-999,-999,-999,-999,-999,-999,-999,-999
2021,St_Anns_Bank,150,2281.816599999997,2193.299999999999,7.883780843231201,598.9536250889831,0.1839668974686517,1.186707882879332,1.883196991923164,88.51659999999987
2021,Yarmouth_Line,150,2284.722970547951,2152.567129866232,7.927645207979189,545.2670246570973,0.2029767438265428,1.554062838993485,2.446479304951046,129.9551261021232
2022,Cabot_Strait,150,2305.992828987496,2218.656362179908,7.810655824865782,736.6570699199286,0.1600896752723378,1.19646302154403,1.886704197892165,84.08702472551953
2022,Halifax_Line,150,2296.075999166623,2162.794133727527,7.896440937756277,596.4852106328841,0.1915118368007423,1.548140651662613,2.42835712811251,125.2091747176802
2022,Louisbourg,150,2263.780088544021,2160.936935184247,7.850868538996903,649.021492517277,0.1700924040025299,1.222571953728157,1.929977988708504,78.04860461945417
2022,Portsmouth_Line,150,-999,-999,-999,-999,-999,-999,-999,-999
2022,St_Anns_Bank,150,2272.941799999997,2207.989999999998,7.788114752878782,759.5459219279028,0.1499157045777581,1.016364578456082,1.609015798800783,64.95180000000019
2022,Yarmouth_Line,150,2253.714822793168,2163.109152843385,7.834393904052213,685.0142945828865,0.1651188103530213,1.220303678162811,1.926017989150654,90.8296999503245
2023,Cabot_Strait,150,2259.954339353924,2197.670160843471,7.810148388733318,708.2950096789916,0.1557046440383792,0.9820668759998424,1.559460872015364,59.74983902585168
2023,Halifax_Line,150,2297.992999058433,2170.992001781,7.910695988854527,572.1050020352914,0.1969582982400401,1.501264139517085,2.363082483667685,123.1721034413712
2023,Louisbourg,150,2303.504790522703,2165.135019025537,7.962699658172226,500.5678572677741,0.2192761728437369,1.581273320266948,2.494387335670369,138.9365065264074
2023,Portsmouth_Line,150,-999,-999,-999,-999,-999,-999,-999,-999
2023,Yarmouth_Line,150,2268.442680572559,2162.761523434739,7.867841782613436,628.6614365797109,0.1778530657879071,1.317537885648286,2.078261063683332,98.97486125232768
2024,Cabot_Strait,150,2241.748603962781,2177.8313915543,7.839809941997419,649.2618279960831,0.1641396995445948,0.9741692020753798,1.551913806375651,53.36851668462127
2024,Halifax_Line,150,2282.887043908305,2165.022383219565,7.902771864937735,578.8865063885718,0.1923447203690281,1.416002805014135,2.232479773462517,112.2119570184366
2024,Louisbourg,150,2257.869925363384,2145.564683247683,7.900061711122656,570.5233577456692,0.188075353262151,1.299728971906684,2.054923148936918,89.47486904473077
2024,Portsmouth_Line,150,-999,-999,-999,-999,-999,-999,-999,-999
2024,Yarmouth_Line,150,2246.526091492233,2174.158475734092,7.790923432697328,759.2929130991749,0.1499104286695502,1.07693296111287,1.702217090175434,72.4507688331121
2014,Browns_Bank,200,2338.690479219755,2155.331712093258,7.976803681590988,495.5037181741094,0.2300455334047494,2.036206088146557,3.17689585367957,183.7961696202811
2014,Cabot_Strait,200,2300.600444173807,2187.580334450287,7.919824913269141,555.2685474297655,0.2003982286076457,1.399656533438184,2.212147465202459,112.9330276073039
2014,Peter_Smith_Line,200,2313.087553546389,2157.860485195233,7.974422233685789,491.9729671856778,0.2261148695249926,1.764833960287403,2.773975410328235,155.7353474432281
2015,Banquereau_Bank,200,2321.706043710969,2161.107542927673,7.977876868226196,490.7813413799489,0.2288385256210975,1.833410710659565,2.877528674858402,165.8433346989849
2015,Browns_Bank,200,2299.338872801171,2152.810791937727,7.989324556890216,466.9515920017621,0.2314389522293633,1.68757062276028,2.663519087342562,147.5419981603784
2015,Halifax_Line,200,-999,-999,-999,-999,-999,-999,-999,-999
2015,Portsmouth_Line,200,2296.643795180005,2187.348929186198,7.905037537530236,574.5638543840112,0.1940074878454567,1.352400468692758,2.138914175751688,105.1499450353251
2015,Yarmouth_Line,200,2276.841690004735,2154.17417628842,7.934713897123671,531.3905351208832,0.2046929550984558,1.458956969780888,2.304151690069073,121.62040264222
